id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
57702959,1061,1563993435,2147483647,B,1500,greedy-implementation-sortings,hasan5788,Java 8,155,0,OK
57566493,1061,1563851439,2147483647,A,800,greedy-implementation-math,vvenkai,Java 8,124,0,OK
57472342,1061,1563735248,2147483647,C,1700,data structures-dp-implementation-math-number theory,Blastman,Java 8,1871,154316800,OK
57470687,1061,1563732028,2147483647,C,1700,data structures-dp-implementation-math-number theory,Blastman,Java 8,3000,258764800,TIME_LIMIT_EXCEEDED
57249157,1061,1563398335,54,A,800,greedy-implementation-math,zekigurbuz,Java 8,124,0,OK
57061724,1061,1563128656,2147483647,A,800,greedy-implementation-math,vjudge5,Java 8,1201,0,OK
57051410,1061,1563121347,2147483647,A,800,greedy-implementation-math,Uali,Java 8,140,0,OK
56816828,1061,1562787863,2147483647,A,800,greedy-implementation-math,SupremeCoding,Java 8,140,0,OK
56779294,1061,1562735808,2147483647,A,800,greedy-implementation-math,priyadesai12,Java 8,140,0,OK
56779061,1061,1562735154,2147483647,A,800,greedy-implementation-math,priyadesai12,Java 8,2000,0,TIME_LIMIT_EXCEEDED
56769551,1061,1562704452,2147483647,A,800,greedy-implementation-math,ujjwalsingh30,Java 8,109,0,OK
56755482,1061,1562679709,2147483647,A,800,greedy-implementation-math,vjudge4,Java 8,1185,0,OK
56718657,1061,1562600525,2147483647,B,1500,greedy-implementation-sortings,TheSawan,Java 8,171,2048000,OK
56712081,1061,1562591158,2147483647,C,1700,data structures-dp-implementation-math-number theory,adeepgarg13,Java 8,3000,258867200,TIME_LIMIT_EXCEEDED
56710126,1061,1562588855,2147483647,D,2000,data structures-greedy-implementation-sortings,adeepgarg13,Java 8,343,4812800,OK
56706521,1061,1562584566,2147483647,D,2000,data structures-greedy-implementation-sortings,adeepgarg13,Java 8,2000,0,TIME_LIMIT_EXCEEDED
56706168,1061,1562584163,2147483647,D,2000,data structures-greedy-implementation-sortings,adeepgarg13,Java 8,2000,0,TIME_LIMIT_EXCEEDED
56705688,1061,1562583586,2147483647,D,2000,data structures-greedy-implementation-sortings,adeepgarg13,Java 8,2000,0,TIME_LIMIT_EXCEEDED
56705397,1061,1562583221,2147483647,D,2000,data structures-greedy-implementation-sortings,adeepgarg13,Java 8,2000,0,TIME_LIMIT_EXCEEDED
56702480,1061,1562579175,2147483647,B,1500,greedy-implementation-sortings,adeepgarg13,Java 8,170,6451200,OK
56701883,1061,1562578100,2147483647,A,800,greedy-implementation-math,adeepgarg13,Java 8,109,0,OK
56674890,1061,1562511463,2147483647,A,800,greedy-implementation-math,hanamagdy,Java 8,1200,0,OK
56638966,1061,1562453054,2147483647,B,1500,greedy-implementation-sortings,Hemose,Java 8,156,2048000,OK
56606037,1061,1562388141,2147483647,B,1500,greedy-implementation-sortings,MubtasimShahriar,Java 8,171,2048000,OK
56554732,1061,1562327354,2147483647,A,800,greedy-implementation-math,waleed_reda,Java 8,140,0,OK
56537230,1061,1562292318,4517,C,1700,data structures-dp-implementation-math-number theory,Java,Java 8,1902,157388800,OK
56536655,1061,1562290484,2684,B,1500,greedy-implementation-sortings,Java,Java 8,171,2048000,OK
56536079,1061,1562288022,222,A,800,greedy-implementation-math,Java,Java 8,109,0,OK
56484513,1061,1562175739,2147483647,A,800,greedy-implementation-math,hardikkumar.katakiya,Java 8,187,0,OK
56426076,1061,1562060500,2147483647,A,800,greedy-implementation-math,kirill_zubkov,Java 8,140,0,OK
56390585,1061,1561983856,2147483647,A,800,greedy-implementation-math,Momen1999,Java 8,1044,0,OK
56189651,1061,1561704718,2147483647,C,1700,data structures-dp-implementation-math-number theory,nagabhushan,Java 8,3000,164659200,TIME_LIMIT_EXCEEDED
56189526,1061,1561704483,2147483647,C,1700,data structures-dp-implementation-math-number theory,nagabhushan,Java 8,3000,0,TIME_LIMIT_EXCEEDED
56189395,1061,1561704264,2147483647,C,1700,data structures-dp-implementation-math-number theory,nagabhushan,Java 8,3000,0,TIME_LIMIT_EXCEEDED
56162111,1061,1561639549,2147483647,C,1700,data structures-dp-implementation-math-number theory,Hemose,Java 8,1559,135372800,OK
56160790,1061,1561637693,2147483647,C,1700,data structures-dp-implementation-math-number theory,Hemose,Java 8,3000,0,TIME_LIMIT_EXCEEDED
56041103,1061,1561472576,2147483647,B,1500,greedy-implementation-sortings,Bhavya_Arora,Java 8,124,0,OK
56022494,1061,1561438016,2147483647,A,800,greedy-implementation-math,Bhavya_Arora,Java 8,140,0,OK
56000304,1061,1561380182,2147483647,A,800,greedy-implementation-math,gnanipasupula,Java 8,1091,0,OK
55974568,1061,1561308172,2147483647,A,800,greedy-implementation-math,beykus,Java 8,139,0,OK
55834417,1061,1561041551,251,A,800,greedy-implementation-math,rishisharma__,Java 8,1856,0,OK
55834365,1061,1561041492,192,A,800,greedy-implementation-math,rishisharma__,Java 8,1106,0,OK
55608770,1061,1560656794,2434,B,1500,greedy-implementation-sortings,shikhart98,Java 8,311,0,OK
55608253,1061,1560654856,496,A,800,greedy-implementation-math,shikhart98,Java 8,124,0,OK
55518832,1061,1560410030,2147483647,B,1500,greedy-implementation-sortings,zmurzagaliev,Java 8,140,2457600,OK
55197621,1061,1559812326,2147483647,C,1700,data structures-dp-implementation-math-number theory,Kadys,Java 8,1746,6553600,OK
55196659,1061,1559810839,2147483647,C,1700,data structures-dp-implementation-math-number theory,Kadys,Java 8,3000,6553600,TIME_LIMIT_EXCEEDED
55192718,1061,1559804949,369,A,800,greedy-implementation-math,abhinavverma,Java 8,124,0,OK
54992274,1061,1559504516,2147483647,C,1700,data structures-dp-implementation-math-number theory,hasan5788,Java 8,2246,0,OK
54940548,1061,1559405809,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,3000,259276800,TIME_LIMIT_EXCEEDED
54940198,1061,1559405694,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,2604,206233600,OK
54938860,1061,1559405279,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,2620,248217600,OK
54938269,1061,1559405088,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,3000,259174400,TIME_LIMIT_EXCEEDED
54938054,1061,1559405021,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,3000,259276800,TIME_LIMIT_EXCEEDED
54936533,1061,1559404556,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,3000,259174400,TIME_LIMIT_EXCEEDED
54930974,1061,1559402938,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,3000,259481600,TIME_LIMIT_EXCEEDED
54929593,1061,1559402565,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,3000,259481600,TIME_LIMIT_EXCEEDED
54898760,1061,1559365973,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,3000,0,TIME_LIMIT_EXCEEDED
54897463,1061,1559361730,2147483647,C,1700,data structures-dp-implementation-math-number theory,O_E,Java 8,3000,0,TIME_LIMIT_EXCEEDED
