id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
56996457,1058,1563058391,4691,D,1700,geometry,MagentaCobra,Java 8,109,0,OK
56996299,1058,1563057695,3995,D,1700,geometry,MagentaCobra,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56996018,1058,1563056282,2582,B,1100,geometry,MagentaCobra,Java 8,124,0,OK
56995825,1058,1563055523,1823,C,1300,brute force-implementation,MagentaCobra,Java 8,124,0,OK
56995515,1058,1563054367,2147483647,A,500,implementation,ujjwalsingh30,Java 8,109,0,OK
56995367,1058,1563053795,95,A,500,implementation,MagentaCobra,Java 8,124,0,OK
56990682,1058,1563041161,2147483647,A,500,implementation,TwinMage,Java 8,140,0,OK
54737049,1058,1559021904,2147483647,B,1100,geometry,Albaddawi,Java 8,109,0,OK
54736808,1058,1559021440,2147483647,B,1100,geometry,Vatsal53,Java 8,109,0,OK
54734993,1058,1559016880,2147483647,A,500,implementation,Vatsal53,Java 8,108,0,OK
54514658,1058,1558602496,2147483647,B,1100,geometry,rint1k,Java 8,140,0,OK
53714694,1058,1556907126,2147483647,A,500,implementation,Mahakarma,Java 8,109,0,OK
53695011,1058,1556867691,2147483647,A,500,implementation,zain025,Java 8,140,0,OK
53694913,1058,1556867470,2147483647,A,500,implementation,zain025,Java 8,140,0,OK
53650489,1058,1556756439,39,B,1100,geometry,ronaldocr7,Java 8,140,0,OK
53650486,1058,1556756424,24,A,500,implementation,ronaldocr7,Java 8,139,0,OK
53650142,1058,1556754171,2147483647,B,1100,geometry,ronaldocr7,Java 8,140,0,OK
53649923,1058,1556752807,2147483647,A,500,implementation,ronaldocr7,Java 8,140,0,OK
53298281,1058,1556217925,2147483647,A,500,implementation,JarikLag,Java 8,156,0,OK
53200140,1058,1556039879,2147483647,A,500,implementation,pradhumn1234,Java 8,139,0,OK
52535084,1058,1554822774,2147483647,A,500,implementation,Hunt3r,Java 8,140,0,OK
