id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
57846217,4,1564226218,2147483647,D,1800,dp-sortings,peter_jerry_ye,Java 8,265,4300800
57842999,4,1564221612,2147483647,C,1500,data structures-hashing-implementation,peter_jerry_ye,Java 8,1964,3891200
57835039,4,1564211765,2147483647,A,1200,brute force-math,sardartejpal,Java 8,218,3584000
57832633,4,1564209175,2147483647,A,1200,brute force-math,lucas_lee,Java 8,218,3686400
57815697,4,1564169632,2147483647,A,1200,brute force-math,LuisMBaezCo,Java 8,156,3174400
57815262,4,1564168810,2147483647,A,1200,brute force-math,LuisMBaezCo,Java 8,216,3686400
57813038,4,1564165124,2147483647,B,1500,constructive algorithms-greedy,chriscode_8,Java 8,93,3686400
57811249,4,1564162019,2147483647,A,1200,brute force-math,supreet_v,Java 8,218,3686400
57810901,4,1564161425,2147483647,A,1200,brute force-math,tanvirul15,Java 8,186,3686400
57800602,4,1564146499,799,A,1200,brute force-math,dolgeor,Java 8,216,3686400
57798571,4,1564143828,2147483647,A,1200,brute force-math,Jokervook,Java 8,186,3686400
57792598,4,1564135529,2147483647,A,1200,brute force-math,marknadergendy,Java 8,186,3584000
57791861,4,1564134405,2147483647,A,1200,brute force-math,kratos45,Java 8,218,3686400
57777307,4,1564114605,2147483647,A,1200,brute force-math,Tasneem_Hasn,Java 8,248,3481600
57768118,4,1564092448,2147483647,A,1200,brute force-math,minay9952,Java 8,218,3686400
57764845,4,1564083777,2147483647,A,1200,brute force-math,Bam_Bam,Java 8,186,3584000
57748798,4,1564063261,2147483647,A,1200,brute force-math,walter_white2,Java 8,218,3686400
57719234,4,1564028610,2147483647,A,1200,brute force-math,siddharthabitla,Java 8,216,3686400
57704089,4,1563995163,2147483647,A,1200,brute force-math,varun10p,Java 8,248,3686400
57703973,4,1563994989,2147483647,A,1200,brute force-math,varun10p,Java 8,216,3686400
57702794,4,1563993175,2147483647,A,1200,brute force-math,bartekbp,Java 8,186,3174400
57639130,4,1563969600,2147483647,A,1200,brute force-math,clarriu97,Java 8,248,3686400
57637426,4,1563967254,2147483647,A,1200,brute force-math,SurfaceNote,Java 8,186,3686400
57634333,4,1563962679,2147483647,A,1200,brute force-math,savvysiddharth,Java 8,216,3686400
57633345,4,1563961027,2147483647,A,1200,brute force-math,saurav2109,Java 8,156,3174400
57622774,4,1563947110,2147483647,A,1200,brute force-math,charandattab,Java 8,216,3686400
57622574,4,1563946699,2147483647,A,1200,brute force-math,lazyakshay,Java 8,218,3686400
57615304,4,1563930489,2147483647,A,1200,brute force-math,Amazehack454,Java 8,186,3174400
57609415,4,1563911149,2147483647,C,1500,data structures-hashing-implementation,buvni1166,Java 8,1870,10035200
57605652,4,1563903990,2147483647,A,1200,brute force-math,zezosaad8000,Java 8,218,3686400
57603457,4,1563900664,2147483647,A,1200,brute force-math,superchessbimbo,Java 8,218,3686400
57600775,4,1563896544,2147483647,A,1200,brute force-math,afnanetman,Java 8,216,3686400
57596232,4,1563890550,2147483647,A,1200,brute force-math,tanvii,Java 8,218,3686400
57591179,4,1563884411,2147483647,B,1500,constructive algorithms-greedy,Abanish,Java 8,108,3584000
57572466,4,1563860975,2147483647,A,1200,brute force-math,Epascual06,Java 8,154,3174400
57572350,4,1563860821,2147483647,A,1200,brute force-math,sksaif,Java 8,216,3686400
57558871,4,1563833022,2147483647,A,1200,brute force-math,rishicool.a97,Java 8,218,3686400
57553653,4,1563820492,2147483647,A,1200,brute force-math,mohit23,Java 8,156,3174400
57552341,4,1563818527,2147483647,A,1200,brute force-math,yasminqabaha,Java 8,218,3481600
57539273,4,1563810970,2147483647,A,1200,brute force-math,yasminqabaha,Java 8,216,3481600
57534813,4,1563809760,2147483647,A,1200,brute force-math,samedsky,Java 8,216,3686400
57527527,4,1563808190,2147483647,A,1200,brute force-math,Ahmed_Aboughosen,Java 8,216,3686400
57504125,4,1563794673,2147483647,A,1200,brute force-math,SideWater,Java 8,218,3686400
57503693,4,1563794187,2147483647,A,1200,brute force-math,aloushe,Java 8,218,3686400
57491961,4,1563780214,2147483647,A,1200,brute force-math,saibhargavi15,Java 8,248,3686400
57488310,4,1563775926,2147483647,A,1200,brute force-math,singhal_meghna88,Java 8,218,3584000
57487683,4,1563775165,2147483647,A,1200,brute force-math,wardehq,Java 8,218,3481600
57479207,4,1563758521,2147483647,A,1200,brute force-math,tarek7889,Java 8,186,3276800
57478168,4,1563755242,2147483647,C,1500,data structures-hashing-implementation,Magda21,Java 8,1528,3481600
57470368,4,1563731407,2147483647,A,1200,brute force-math,BRhomeo,Java 8,216,3686400
57467758,4,1563726235,2147483647,A,1200,brute force-math,codeminer,Java 8,218,3584000
57464104,4,1563720703,2147483647,C,1500,data structures-hashing-implementation,shield76,Java 8,1746,18841600
57463948,4,1563720508,2147483647,C,1500,data structures-hashing-implementation,shield76,Java 8,1622,3481600
57459628,4,1563714165,2147483647,A,1200,brute force-math,Roundabout_ISD,Java 8,218,3686400
57459472,4,1563713951,2147483647,C,1500,data structures-hashing-implementation,aman3014,Java 8,1902,3788800
57459174,4,1563713565,2147483647,B,1500,constructive algorithms-greedy,aman3014,Java 8,109,3584000
57459070,4,1563713405,2147483647,A,1200,brute force-math,vjudge4,Java 8,248,3686400
57457680,4,1563711369,2147483647,A,1200,brute force-math,aman3014,Java 8,186,3686400
57455147,4,1563707992,2147483647,A,1200,brute force-math,CastlyRock,Java 8,216,3686400
