id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
56677155,1013,1562515514,2147483647,A,800,math,beykus,Java 8,139,0,OK
56596461,1013,1562355966,2147483647,D,1900,dfs and similar-graphs-matrices,MagentaCobra,Java 8,638,52121600,OK
56595128,1013,1562353242,2147483647,C,1500,implementation-math,MagentaCobra,Java 8,249,3891200,OK
56238466,1013,1561742288,1987,A,800,math,Akib_2612,Java 8,155,0,OK
56037475,1013,1561466719,2147483647,A,800,math,grand0,Java 8,109,0,OK
54806833,1013,1559140691,2147483647,A,800,math,zero_deaths,Java 8,140,0,OK
54796602,1013,1559123795,2147483647,A,800,math,tumultuousramen,Java 8,140,0,OK
54731984,1013,1559006291,2147483647,A,800,math,hctep,Java 8,140,0,OK
54414008,1013,1558352138,2147483647,A,800,math,Vatsal53,Java 8,124,0,OK
54080267,1013,1557800202,2147483647,A,800,math,goalboy,Java 8,186,0,OK
54065306,1013,1557752981,2147483647,A,800,math,bashar99,Java 8,140,0,OK
53488119,1013,1556518617,2147483647,B,1200,greedy,bodziozet,Java 8,295,0,OK
51079296,1013,1552127926,2147483647,A,800,math,MikeFaraday,Java 8,124,0,OK
50737807,1013,1551620696,2147483647,A,800,math,batkhuyag,Java 8,155,0,OK
50730199,1013,1551610949,2147483647,A,800,math,Leks360,Java 8,140,0,OK
50377651,1013,1550922190,2147483647,A,800,math,KaungKhantThar,Java 8,140,0,OK
50042007,1013,1550371659,2147483647,A,800,math,Nonnna,Java 8,124,0,OK
49687129,1013,1549785663,2147483647,C,1500,implementation-math,fl238065,Java 8,421,0,OK
49661177,1013,1549715346,2147483647,B,1200,greedy,fl238065,Java 8,233,0,OK
49660396,1013,1549714116,2147483647,A,800,math,fl238065,Java 8,124,0,OK
49281243,1013,1548950721,2147483647,C,1500,implementation-math,dmytro.prytula,Java 8,170,20889600,OK
49222275,1013,1548877910,8810,B,1200,greedy,dmytro.prytula,Java 8,233,5734400,OK
49222124,1013,1548877583,8483,C,1500,implementation-math,dmytro.prytula,Java 8,280,11776000,OK
49216957,1013,1548869447,347,A,800,math,dmytro.prytula,Java 8,124,0,OK
48022838,1013,1546758149,2147483647,A,800,math,ayushkesarwani1000,Java 8,140,0,OK
47944117,1013,1546626878,2147483647,B,1200,greedy,Xisorz,Java 8,311,2867200,OK
47933543,1013,1546618979,2147483647,B,1200,greedy,programmer21,Java 8,343,2867200,OK
47840710,1013,1546429509,2147483647,E,2000,dp,jenish9599,Java 8,1000,275456000,TIME_LIMIT_EXCEEDED
47610750,1013,1545983966,2147483647,A,800,math,fashi,Java 8,140,0,OK
47598041,1013,1545940151,2147483647,D,1900,dfs and similar-graphs-matrices,gamesterrex,Java 8,561,0,OK
47538243,1013,1545885930,2147483647,D,1900,dfs and similar-graphs-matrices,gamesterrex,Java 8,1000,104960000,TIME_LIMIT_EXCEEDED
47538144,1013,1545885398,2147483647,D,1900,dfs and similar-graphs-matrices,gamesterrex,Java 8,1000,104857600,TIME_LIMIT_EXCEEDED
47536492,1013,1545877702,2147483647,D,1900,dfs and similar-graphs-matrices,gamesterrex,Java 8,1000,106393600,TIME_LIMIT_EXCEEDED
47534795,1013,1545867019,2147483647,D,1900,dfs and similar-graphs-matrices,gamesterrex,Java 8,1000,106086400,TIME_LIMIT_EXCEEDED
47534767,1013,1545866843,2147483647,D,1900,dfs and similar-graphs-matrices,gamesterrex,Java 8,1000,106188800,TIME_LIMIT_EXCEEDED
47534654,1013,1545866106,2147483647,D,1900,dfs and similar-graphs-matrices,gamesterrex,Java 8,1000,48742400,TIME_LIMIT_EXCEEDED
47534321,1013,1545864269,2147483647,D,1900,dfs and similar-graphs-matrices,gamesterrex,Java 8,1000,48742400,TIME_LIMIT_EXCEEDED
47397415,1013,1545566792,2147483647,D,1900,dfs and similar-graphs-matrices,MadChicken,Java 8,280,5939200,OK
47397355,1013,1545566655,2147483647,D,1900,dfs and similar-graphs-matrices,MadChicken,Java 8,296,5939200,OK
47394423,1013,1545560208,2147483647,D,1900,dfs and similar-graphs-matrices,MadChicken,Java 8,1000,0,TIME_LIMIT_EXCEEDED
47348741,1013,1545433488,2147483647,C,1500,implementation-math,khokharnikunj8,Java 8,155,0,OK
47324385,1013,1545384740,2147483647,A,800,math,CharlesDai,Java 8,109,0,OK
