id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
57756982,129,1564072654,2147483647,A,900,implementation,f20180444,Java 8,280,0
57614492,129,1563927541,2147483647,C,1500,dfs and similar-graphs-implementation,vjudge5,Java 8,218,0
57611360,129,1563916060,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,vjudge3,Java 8,312,0
57610733,129,1563914256,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,vjudge2,Java 8,342,0
57476947,129,1563748814,2147483647,D,2200,implementation-string suffix structures-strings,Ahmed_Diab,Java 8,810,60006400
57137162,129,1563268858,2147483647,A,900,implementation,deepak4669,Java 8,218,0
56872554,129,1562914954,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,DanilenkoDarya,Java 8,310,0
56683524,129,1562530384,2147483647,A,900,implementation,AllenYe,Java 8,280,0
56627541,129,1562424085,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,_mcubed123,Java 8,310,0
56547197,129,1562314189,2147483647,A,900,implementation,LOBsTerr,Java 8,280,0
56489984,129,1562187575,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,adarsh000321,Java 8,310,0
56187003,129,1561699991,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,kuxha,Java 8,218,0
56170569,129,1561652411,2147483647,A,900,implementation,beykus,Java 8,280,0
56035055,129,1561462796,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,shubhampasari,Java 8,310,0
55873308,129,1561133561,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,3rx,Java 8,342,0
55537375,129,1560446048,2147483647,A,900,implementation,kuxha,Java 8,218,0
55128435,129,1559743255,2147483647,A,900,implementation,Georgiy571,Java 8,280,0
55103957,129,1559691508,2147483647,A,900,implementation,procrastinate7,Java 8,218,0
55094532,129,1559665295,2147483647,A,900,implementation,Unlucky1267,Java 8,280,0
54941599,129,1559406132,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,turkeyncheese,Java 8,310,0
54881837,129,1559314006,2147483647,A,900,implementation,hctep,Java 8,248,0
54729556,129,1558994814,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,the41,Java 8,248,0
54666596,129,1558878290,2147483647,A,900,implementation,turkeyncheese,Java 8,248,0
54384787,129,1558269937,2147483647,B,1200,brute force-dfs and similar-graphs-implementation,valeriia.hrankina,Java 8,310,0
54199878,129,1557935451,2147483647,A,900,implementation,Pradeep_123,Java 8,310,6656000
