id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
57555401,128,1563823547,2147483647,A,1500,dfs and similar,adeepgarg13,Java 8,218,0
57476923,128,1563748696,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,Ahmed_Diab,Java 8,810,60006400
57359481,128,1563607100,2147483647,A,1500,dfs and similar,thisbeit,Java 8,248,0
57105368,128,1563203239,2147483647,A,1500,dfs and similar,o.radwan,Java 8,248,0
56753137,128,1562676300,2147483647,C,2100,combinatorics-dp,nkko.l,Java 8,140,4300800
56169979,128,1561651365,2147483647,C,2100,combinatorics-dp,mennafadali,Java 8,140,4915200
54507103,128,1558586943,2147483647,C,2100,combinatorics-dp,dalt,Java 8,1606,0
52658917,128,1555101962,2147483647,A,1500,dfs and similar,manubhai8876,Java 8,248,0
49940344,128,1550222379,2147483647,D,2000,constructive algorithms-implementation,xodiac,Java 8,280,0
49918524,128,1550165662,2147483647,C,2100,combinatorics-dp,xodiac,Java 8,156,0
49918494,128,1550165617,2147483647,C,2100,combinatorics-dp,xodiac,Java 8,156,0
48320463,128,1547369960,2147483647,C,2100,combinatorics-dp,spar5h,Java 8,109,0
48168536,128,1547094451,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,Ahmad,Java 8,404,5632000
47530332,128,1545849199,2147483647,A,1500,dfs and similar,msagimbekov,Java 8,218,0
47524383,128,1545836409,2147483647,A,1500,dfs and similar,kunal725725,Java 8,248,0
46571036,128,1543902418,2147483647,C,2100,combinatorics-dp,ankurdua15,Java 8,124,0
46531398,128,1543816034,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,BiIIy,Java 8,434,46694400
44362661,128,1539616510,2147483647,A,1500,dfs and similar,S_Mostafa_A,Java 8,218,0
43660637,128,1538420899,2147483647,C,2100,combinatorics-dp,qpalzmwoskxn,Java 8,140,4608000
42900125,128,1537035824,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,KulikAlex,Java 8,342,0
42899610,128,1537034472,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,KulikAlex,Java 8,340,0
42550040,128,1536233491,2147483647,C,2100,combinatorics-dp,aabdelzaher,Java 8,202,16281600
41530673,128,1534083547,2147483647,C,2100,combinatorics-dp,zeyad_khattab,Java 8,186,38809600
40525885,128,1531945844,2147483647,A,1500,dfs and similar,mustafa11,Java 8,310,0
40115868,128,1531146920,2147483647,C,2100,combinatorics-dp,Nesrin,Java 8,171,4403200
39527045,128,1529697873,2147483647,A,1500,dfs and similar,KulikAlex,Java 8,280,0
39280297,128,1529129976,2147483647,C,2100,combinatorics-dp,rahulDugar,Java 8,124,0
39199286,128,1528829105,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,dipankar12,Java 8,1778,43110400
39144767,128,1528716806,2147483647,D,2000,constructive algorithms-implementation,bluesky111,Java 8,312,2048000
39044545,128,1528457819,2147483647,C,2100,combinatorics-dp,Hoda_Hisham,Java 8,124,0
39015545,128,1528366257,2147483647,D,2000,constructive algorithms-implementation,Slamur,Java 8,310,2355200
38975026,128,1528218880,2147483647,C,2100,combinatorics-dp,mariem_kandil,Java 8,124,20377600
38823569,128,1527845140,2147483647,C,2100,combinatorics-dp,Med0b1011,Java 8,202,60620800
38795667,128,1527757430,2147483647,D,2000,constructive algorithms-implementation,rahulDugar,Java 8,466,21299200
36726219,128,1522340109,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,nm21,Java 8,934,131174400
35914935,128,1520155775,2147483647,A,1500,dfs and similar,ViciousCoder,Java 8,248,20684800
34085515,128,1515666226,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,aminul,Java 8,530,28569600
31920816,128,1509452748,2147483647,C,2100,combinatorics-dp,Imaginary,Java 8,124,17100800
31833371,128,1509188937,2147483647,C,2100,combinatorics-dp,admiral_1995,Java 8,124,4608000
31540321,128,1508517763,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,tomdmitriev,Java 8,530,72396800
30926325,128,1506895655,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,RP_9,Java 8,498,8499200
29512596,128,1502910900,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,AJ_Coder,Java 8,1994,43008000
29374756,128,1502533388,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,AJ_Coder,Java 8,1714,65740800
28372159,128,1499527391,2147483647,A,1500,dfs and similar,mostafalabib65,Java 8,310,21299200
28323972,128,1499337486,2147483647,A,1500,dfs and similar,mahmoudg0,Java 8,404,20889600
27015157,128,1494512325,2147483647,A,1500,dfs and similar,kunalk,Java 8,248,0
26994758,128,1494415717,2147483647,C,2100,combinatorics-dp,RP_9,Java 8,171,16998400
26637058,128,1493026943,2147483647,C,2100,combinatorics-dp,Kammola,Java 8,124,20582400
25330099,128,1488921977,2147483647,A,1500,dfs and similar,pitfall,Java 8,218,20582400
24608917,128,1486903947,2147483647,C,2100,combinatorics-dp,Ahmad_Elsagheer,Java 8,155,20582400
24584459,128,1486799006,2147483647,C,2100,combinatorics-dp,Aaron_1996,Java 8,202,59699200
20151310,128,1472121299,2147483647,A,1500,dfs and similar,Corvus,Java 8,248,20480000
17288710,128,1460459395,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,mikcorer,Java 8,592,4608000
17017276,128,1459245329,2147483647,A,1500,dfs and similar,yrjie,Java 7,248,39321600
16137997,128,1455782225,2147483647,D,2000,constructive algorithms-implementation,alibaba,Java 8,466,0
13284006,128,1443459420,2147483647,A,1500,dfs and similar,alculquicondor,Java 8,340,0
13222400,128,1443200034,2147483647,A,1500,dfs and similar,abhishek125,Java 7,156,0
12144832,128,1437470194,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,alibaba,Java 8,280,0
12135979,128,1437419003,2147483647,A,1500,dfs and similar,sweiss,Java 8,248,0
12035503,128,1436842594,2147483647,D,2000,constructive algorithms-implementation,131121,Java 7,310,0
12030943,128,1436801458,2147483647,C,2100,combinatorics-dp,131121,Java 7,78,0
11958183,128,1436261263,2147483647,A,1500,dfs and similar,131121,Java 7,156,0
11628114,128,1434605686,2147483647,A,1500,dfs and similar,BadDuck,Java 7,186,0
11566094,128,1434189230,2147483647,A,1500,dfs and similar,poikniok,Java 8,218,0
11566080,128,1434189171,2147483647,A,1500,dfs and similar,poikniok,Java 8,218,0
11258349,128,1432499753,2147483647,A,1500,dfs and similar,hsnprsd,Java 8,280,0
11141619,128,1432022705,2147483647,A,1500,dfs and similar,Sumeet.Varma,Java 7,154,0
11068385,128,1431334329,2147483647,A,1500,dfs and similar,Rayn,Java 7,248,0
11015400,128,1430933310,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,A.Elahi,Java 8,248,0
10538705,128,1427867815,2147483647,D,2000,constructive algorithms-implementation,A.Elahi,Java 8,342,0
10538443,128,1427863540,2147483647,D,2000,constructive algorithms-implementation,A.Elahi,Java 8,248,0
10017367,128,1424857183,2147483647,D,2000,constructive algorithms-implementation,emo,Java 7,186,0
9496776,128,1421877393,2147483647,A,1500,dfs and similar,stacy992,Java 7,216,0
9496771,128,1421877253,2147483647,A,1500,dfs and similar,stacy992,Java 7,248,0
9448790,128,1421484073,2147483647,D,2000,constructive algorithms-implementation,vjudge1,Java 8,592,0
9288812,128,1419745069,2147483647,C,2100,combinatorics-dp,vjudge3,Java 8,186,49561600
9284311,128,1419685761,2147483647,C,2100,combinatorics-dp,AStepanov,Java 8,140,0
9219826,128,1419204017,4517,D,2000,constructive algorithms-implementation,AlexFetisov,Java 8,342,0
9219711,128,1419202212,2712,C,2100,combinatorics-dp,AlexFetisov,Java 8,1949,0
9219649,128,1419201148,1648,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,AlexFetisov,Java 8,374,26521600
9219584,128,1419200289,789,A,1500,dfs and similar,AlexFetisov,Java 8,248,0
8905662,128,1417444532,2147483647,A,1500,dfs and similar,upsolving,Java 7,218,0
8542520,128,1415073706,2147483647,A,1500,dfs and similar,Andimeo,Java 7,186,0
8132223,128,1412695398,2147483647,A,1500,dfs and similar,di_halt,Java 7,186,0
8107279,128,1412607268,2147483647,A,1500,dfs and similar,egor.zhdan,Java 8,280,0
7804228,128,1410810043,2147483647,D,2000,constructive algorithms-implementation,gleiz,Java 7,466,102400
7496020,128,1408313163,2147483647,C,2100,combinatorics-dp,SurenNihalani,Java 7,109,14233600
7348568,128,1407202846,2147483647,C,2100,combinatorics-dp,maged918,Java 7,93,14233600
7295658,128,1406760019,2147483647,C,2100,combinatorics-dp,bufferedreader,Java 6,140,13926400
7287633,128,1406661995,2147483647,C,2100,combinatorics-dp,miguelmaurizio,Java 7,124,14028800
6908097,128,1403119400,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,miguelmaurizio,Java 8,530,2355200
6370751,128,1397604645,2147483647,A,1500,dfs and similar,ykcland,Java 7,154,102400
6370706,128,1397603317,2147483647,A,1500,dfs and similar,ykcland,Java 7,280,102400
5034825,128,1383987157,2147483647,C,2100,combinatorics-dp,alibaba,Java 6,1996,614400
5033259,128,1383965508,2147483647,A,1500,dfs and similar,alibaba,Java 6,186,0
4326769,128,1377209145,2147483647,C,2100,combinatorics-dp,DoublePointer,Java 7,218,13721600
4235422,128,1375762244,2147483647,A,1500,dfs and similar,DoublePointer,Java 7,156,0
4203726,128,1375180384,2147483647,A,1500,dfs and similar,trunghieu11,Java 7,186,0
4077159,128,1373917960,2147483647,A,1500,dfs and similar,mkirsche,Java 6,93,2252800
4036312,128,1373231426,2147483647,A,1500,dfs and similar,MOSJAVA,Java 7,109,102400
4034028,128,1373188771,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,slycelote,Java 6,406,307200
4033426,128,1373178961,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,slycelote,Java 6,500,409600
3968223,128,1372356737,2147483647,A,1500,dfs and similar,sfmunera,Java 7,78,0
3967937,128,1372351231,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,Azat_Yusupov,Java 7,125,307200
3967370,128,1372340215,2147483647,D,2000,constructive algorithms-implementation,Azat_Yusupov,Java 7,156,307200
3497379,128,1365526969,2147483647,C,2100,combinatorics-dp,santjuan,Java 6,125,102400
3495307,128,1365487842,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,santjuan,Java 6,171,307200
3495011,128,1365476359,2147483647,A,1500,dfs and similar,DiegoAE,Java 6,109,0
3494944,128,1365472173,2147483647,A,1500,dfs and similar,santjuan,Java 6,124,2355200
3085731,128,1360397915,2147483647,A,1500,dfs and similar,yuki2006,Java 6,125,0
2858778,128,1356887268,2147483647,C,2100,combinatorics-dp,Mostafa.Ali,Java 6,124,0
2822857,128,1356363598,2147483647,B,2200,brute force-constructive algorithms-hashing-implementation-string suffix structures-strings,mostafa_fahim,Java 7,234,204800
2272991,128,1349093886,2147483647,C,2100,combinatorics-dp,trunghieu11,Java 7,109,0
