id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
57943641,1191,1564406937,1137,A,700,brute force,roodram,Java 8,140,0,OK
57942476,1191,1564405447,2147483647,A,700,brute force,VaskoCPlus,Java 8,124,0,OK
57926631,1191,1564384800,2147483647,A,700,brute force,Joao_Ribeiro,Java 8,124,0,OK
57911648,1191,1564346442,2147483647,A,700,brute force,dariosicily,Java 8,139,0,OK
57885273,1191,1564306440,2147483647,C,1500,implementation,sameer_hack,Java 8,171,2867200,OK
57858750,1191,1564244891,2147483647,C,1500,implementation,Morpheus_seu,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57857876,1191,1564243165,2147483647,D,1800,games-greedy,Morpheus_seu,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57857045,1191,1564241726,2147483647,D,1800,games-greedy,Morpheus_seu,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57855779,1191,1564239615,4215,D,1800,games-greedy,armking,Java 8,217,5017600,OK
57855668,1191,1564239448,2147483647,D,1800,games-greedy,Morpheus_seu,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57854471,1191,1564237731,2331,C,1500,implementation,armking,Java 8,171,2969600,OK
57853678,1191,1564236616,1216,B,1200,brute force-implementation,armking,Java 8,124,0,OK
57853024,1191,1564235670,270,A,700,brute force,armking,Java 8,109,0,OK
57852141,1191,1564234385,2147483647,A,700,brute force,jjohn,Java 8,108,0,OK
57847093,1191,1564227535,2147483647,A,700,brute force,DavidVictor2004,Java 8,124,0,OK
57836202,1191,1564213142,2147483647,A,700,brute force,vvenkai,Java 8,108,0,OK
57821133,1191,1564183244,2147483647,B,1200,brute force-implementation,RyanTimeException,Java 8,140,0,OK
57813607,1191,1564166076,2147483647,B,1200,brute force-implementation,princeraj8583,Java 8,140,0,OK
57812179,1191,1564163596,2147483647,A,700,brute force,Mr.Pointer,Java 8,124,0,OK
57807068,1191,1564155366,2147483647,A,700,brute force,Erbolchik,Java 8,124,0,OK
57804338,1191,1564151571,2147483647,D,1800,games-greedy,rubingyang,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57803925,1191,1564151010,2147483647,B,1200,brute force-implementation,rubingyang,Java 8,155,0,OK
57770659,1191,1564100794,694,A,700,brute force,Abdelrahman_Nagy,Java 8,109,0,OK
57769479,1191,1564096402,2147483647,E,2400,brute force-games-greedy,lpm,Java 8,218,17817600,OK
57751656,1191,1564066798,2147483647,D,1800,games-greedy,snesha,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57722782,1191,1564035003,2147483647,A,700,brute force,jonnyboy69,Java 8,140,0,OK
57718490,1191,1564027185,2147483647,A,700,brute force,jahnavi577,Java 8,139,0,OK
57716709,1191,1564023773,2147483647,B,1200,brute force-implementation,Hanaa_Sous,Java 8,140,0,OK
