id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
57841388,131,1564219588,2147483647,A,1100,implementation-strings,ucb5,Java 8,140,0
57733403,131,1564046024,2147483647,A,1100,implementation-strings,siddharthabitla,Java 8,124,0
57606380,131,1563905198,2147483647,A,1100,implementation-strings,abhi_1009,Java 8,124,0
57595945,131,1563890189,2147483647,A,1100,implementation-strings,VenkatRamana,Java 8,170,0
57501241,131,1563790540,2147483647,A,1100,implementation-strings,saranya13,Java 8,140,0
57356407,131,1563604130,2147483647,A,1100,implementation-strings,Abdalqader,Java 8,109,0
57314950,131,1563522823,2147483647,A,1100,implementation-strings,itIsMyName,Java 8,124,0
57294035,131,1563473487,2147483647,A,1100,implementation-strings,devkbabarwal,Java 8,140,0
57281707,131,1563454828,2147483647,A,1100,implementation-strings,aravinddesikamani,Java 8,140,0
57126078,131,1563251370,2147483647,E,1800,sortings,santoo1234,Java 8,310,0
57126054,131,1563251305,2147483647,D,1600,dfs and similar-graphs,santoo1234,Java 8,342,5222400
57126042,131,1563251264,2147483647,C,1500,combinatorics-math,santoo1234,Java 8,280,0
57126020,131,1563251217,2147483647,B,1300,implementation-math,santoo1234,Java 8,436,0
57126004,131,1563251179,2147483647,A,1100,implementation-strings,santoo1234,Java 8,124,0
57116796,131,1563223552,2147483647,A,1100,implementation-strings,banana123,Java 8,140,0
56991888,131,1563043737,2147483647,A,1100,implementation-strings,Sneha_Giranje,Java 8,140,0
56987800,131,1563035889,2147483647,A,1100,implementation-strings,Aloaa,Java 8,139,0
56987761,131,1563035820,2147483647,A,1100,implementation-strings,Aloaa,Java 8,140,0
56867108,131,1562903636,2147483647,A,1100,implementation-strings,aarhi,Java 8,139,0
56840755,131,1562844190,2147483647,A,1100,implementation-strings,Kamal_Rashid,Java 8,140,0
56817603,131,1562789864,2147483647,A,1100,implementation-strings,lidan-suidan,Java 8,140,0
56784557,131,1562744838,2147483647,A,1100,implementation-strings,iAmZer0,Java 8,140,0
56765818,131,1562696188,2147483647,C,1500,combinatorics-math,Petrovich322,Java 8,248,0
56681572,131,1562525316,2147483647,A,1100,implementation-strings,Akib_2612,Java 8,140,0
56671787,131,1562506064,2147483647,A,1100,implementation-strings,Rohinee136,Java 8,140,0
56610492,131,1562396599,2147483647,A,1100,implementation-strings,RBTamanna,Java 8,140,0
56482799,131,1562172974,2147483647,A,1100,implementation-strings,sumiteshn,Java 8,140,0
56418689,131,1562048160,2147483647,A,1100,implementation-strings,suhailpappu1,Java 8,140,0
56375947,131,1561962803,2147483647,A,1100,implementation-strings,Apurv107998,Java 8,155,0
56374441,131,1561960329,2147483647,A,1100,implementation-strings,priyaneelima82,Java 8,139,0
56171430,131,1561654096,2147483647,E,1800,sortings,agent_0,Java 8,904,2457600
56134810,131,1561582591,2147483647,A,1100,implementation-strings,kenan-rawashdah,Java 8,140,0
56107770,131,1561564386,2147483647,A,1100,implementation-strings,Kirito1412,Java 8,140,0
56073864,131,1561550006,2147483647,A,1100,implementation-strings,vidit_rv123,Java 8,109,0
56048361,131,1561484641,2147483647,A,1100,implementation-strings,apriyadarshi.1995,Java 8,140,0
56043940,131,1561477160,2147483647,A,1100,implementation-strings,dhimanshubham_,Java 8,140,0
56018373,131,1561421048,2147483647,D,1600,dfs and similar-graphs,assignnick,Java 8,684,0
56018316,131,1561420637,2147483647,D,1600,dfs and similar-graphs,assignnick,Java 8,684,0
56018236,131,1561420099,2147483647,D,1600,dfs and similar-graphs,assignnick,Java 8,810,0
55996839,131,1561373747,2147483647,A,1100,implementation-strings,Rashimalviya,Java 8,124,0
55936747,131,1561213238,2147483647,A,1100,implementation-strings,cantosun,Java 8,140,0
55932005,131,1561204560,2147483647,A,1100,implementation-strings,EJO,Java 8,140,0
55724922,131,1560877955,2147483647,D,1600,dfs and similar-graphs,rohanrko96.6,Java 8,436,4710400
55720800,131,1560870646,2147483647,C,1500,combinatorics-math,akshita00,Java 8,310,0
55709576,131,1560850521,2147483647,A,1100,implementation-strings,tobitherobot,Java 8,140,0
55696180,131,1560810126,2147483647,A,1100,implementation-strings,quidnunc,Java 8,109,0
55605218,131,1560636239,2147483647,A,1100,implementation-strings,slim.nouri06,Java 8,140,0
55602469,131,1560626416,2147483647,C,1500,combinatorics-math,chojh1222,Java 8,218,0
55601928,131,1560625148,2147483647,A,1100,implementation-strings,ericzyf,Java 8,140,0
55597415,131,1560613970,2147483647,C,1500,combinatorics-math,the41,Java 8,218,0
55589154,131,1560597626,2147483647,C,1500,combinatorics-math,Mohamed_Eshiba,Java 8,280,0
55589104,131,1560597544,2147483647,C,1500,combinatorics-math,Mohamed_Eshiba,Java 8,278,0
55587411,131,1560594115,2147483647,D,1600,dfs and similar-graphs,wahmodijiwah,Java 8,1652,41267200
55515721,131,1560402442,2147483647,A,1100,implementation-strings,MagedMaher7,Java 8,140,0
55431423,131,1560253005,2147483647,A,1100,implementation-strings,jonycse04,Java 8,139,0
55419561,131,1560231127,2147483647,A,1100,implementation-strings,sathya___,Java 8,140,0
55408680,131,1560190221,2147483647,A,1100,implementation-strings,Rochan,Java 8,140,0
55389470,131,1560157302,2147483647,A,1100,implementation-strings,rirfanuddin,Java 8,124,0
55366512,131,1560096641,2147483647,A,1100,implementation-strings,rohitgoynar,Java 8,155,0
55312254,131,1560018505,2147483647,A,1100,implementation-strings,stewieboomhauer,Java 8,139,0
55301019,131,1559995378,2147483647,A,1100,implementation-strings,ttema4,Java 8,140,0
55267224,131,1559916864,2147483647,A,1100,implementation-strings,jknight,Java 8,139,0
55219352,131,1559846067,2147483647,A,1100,implementation-strings,HTahboub,Java 8,140,0
55128527,131,1559743414,2147483647,B,1300,implementation-math,Georgiy571,Java 8,404,0
55108340,131,1559709875,2147483647,A,1100,implementation-strings,MohdQaher,Java 8,139,0
