id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
57608089,106,1563908333,2147483647,C,1600,dp,Leks360,Java 8,280,0
57431003,106,1563672175,2147483647,B,1100,brute force-implementation,newheathen,Java 8,280,0
57430743,106,1563671126,2147483647,A,1200,implementation,newheathen,Java 8,280,0
57420923,106,1563646842,2147483647,C,1600,dp,adeepgarg13,Java 8,248,0
56305812,106,1561895037,2147483647,A,1200,implementation,Avi_2506,Java 8,248,0
55998269,106,1561376536,2147483647,D,1700,brute force-implementation,Ahmed.Shawky,Java 8,996,2662400
55326321,106,1560068272,2147483647,C,1600,dp,applemelon,Java 8,310,0
55306073,106,1560004198,2147483647,A,1200,implementation,kirtidabas,Java 8,280,0
54665695,106,1558876451,2147483647,A,1200,implementation,Priyanshi03,Java 8,280,0
54555560,106,1558697232,2147483647,C,1600,dp,Sasuke-u,Java 8,218,0
54448949,106,1558442439,2147483647,A,1200,implementation,Vishal_dhanani,Java 8,310,0
53268031,106,1556163773,2147483647,A,1200,implementation,tarek7889,Java 8,248,0
53267334,106,1556161688,2147483647,B,1100,brute force-implementation,tarek7889,Java 8,248,0
53197769,106,1556036356,2147483647,C,1600,dp,jst_forfun,Java 8,248,0
51644724,106,1553187981,2147483647,C,1600,dp,Shamuu,Java 8,278,0
51343857,106,1552670782,2147483647,C,1600,dp,Agnimandur,Java 8,280,0
51342074,106,1552668006,2147483647,B,1100,brute force-implementation,grindthecode,Java 8,280,0
51339922,106,1552664823,2147483647,C,1600,dp,vaibhavpulastya,Java 8,248,0
51318942,106,1552623280,2147483647,C,1600,dp,SourMongoose,Java 8,280,0
51317060,106,1552614706,2147483647,C,1600,dp,roobeelee,Java 8,280,0
51286878,106,1552549826,2147483647,C,1600,dp,sooraj10,Java 8,248,0
51122867,106,1552212801,2147483647,D,1700,brute force-implementation,AJ47,Java 8,1870,69017600
50540465,106,1551203433,2147483647,C,1600,dp,OmaeWaMouShenDeiru,Java 8,248,0
50419151,106,1550995791,2147483647,A,1200,implementation,Muhammed_Bahaa,Java 8,248,0
50214783,106,1550633668,2147483647,B,1100,brute force-implementation,o.radwan,Java 8,340,0
49998779,106,1550334128,2147483647,B,1100,brute force-implementation,zeyadhhabib,Java 8,278,0
49998648,106,1550333895,2147483647,C,1600,dp,boltUsain,Java 8,248,0
49617574,106,1549609800,2147483647,C,1600,dp,satya26,Java 8,280,0
49127935,106,1548724840,2147483647,C,1600,dp,FluffyPotato,Java 8,280,0
48922578,106,1548405404,2147483647,C,1600,dp,zqert,Java 8,280,4300800
48467690,106,1547662160,2147483647,C,1600,dp,Harbin,Java 8,248,0
48445691,106,1547623247,2147483647,A,1200,implementation,I.A.K.O.V,Java 8,218,0
48293786,106,1547300695,2147483647,A,1200,implementation,cre8tion,Java 8,310,0
47842444,106,1546433369,2147483647,C,1600,dp,Mooncrater,Java 8,310,0
47368052,106,1545482233,2147483647,A,1200,implementation,akshita00,Java 8,278,0
46837523,106,1544416344,2147483647,C,1600,dp,Bobthesfd,Java 8,248,0
46272352,106,1543309497,2147483647,A,1200,implementation,tahasin,Java 8,248,0
46109180,106,1542971794,2147483647,A,1200,implementation,codername,Java 8,278,0
45696454,106,1542168011,2147483647,B,1100,brute force-implementation,I.A.K.O.V,Java 8,248,0
44949287,106,1540639182,2147483647,A,1200,implementation,WDker,Java 8,280,0
44894382,106,1540532929,2147483647,C,1600,dp,Srinivasa_Ramanujan,Java 8,248,0
44830554,106,1540455375,2147483647,C,1600,dp,ravi_dtu,Java 8,248,0
44365343,106,1539620560,2147483647,A,1200,implementation,deepak4669,Java 8,248,0
43806305,106,1538682897,2147483647,C,1600,dp,guptautkarsh028,Java 8,310,0
43780617,106,1538646793,2147483647,C,1600,dp,serpico_tish,Java 8,280,0
43540438,106,1538153983,2147483647,A,1200,implementation,jnisac,Java 8,310,0
43034267,106,1537275640,2147483647,B,1100,brute force-implementation,MariamHaitham,Java 8,372,0
42789425,106,1536736976,2147483647,A,1200,implementation,Zedronar,Java 8,280,0
42258688,106,1535590025,2147483647,A,1200,implementation,chriscode_8,Java 8,342,0
42080283,106,1535183618,2147483647,A,1200,implementation,alifanakgahoel63,Java 8,342,0
42007166,106,1535052307,2147483647,C,1600,dp,Svyat,Java 8,372,0
42006738,106,1535050994,2147483647,D,1700,brute force-implementation,Svyat,Java 8,684,4300800
42005928,106,1535048766,2147483647,E,2200,geometry-ternary search,Svyat,Java 8,1526,0
41520697,106,1534063850,2147483647,B,1100,brute force-implementation,mohit8055kumar,Java 8,312,0
40646131,106,1532276366,2147483647,B,1100,brute force-implementation,Ahmad-Abusbeih,Java 8,248,0
40066020,106,1530981403,2147483647,A,1200,implementation,dmytro.prytula,Java 8,280,0
39805710,106,1530386303,803,B,1100,brute force-implementation,zekigurbuz,Java 8,248,0
39805589,106,1530385916,416,A,1200,implementation,zekigurbuz,Java 8,278,0
39443022,106,1529516795,2147483647,B,1100,brute force-implementation,zephyr_23,Java 8,310,0
39073018,106,1528558545,2147483647,D,1700,brute force-implementation,dipankar12,Java 8,1060,35532800
39072992,106,1528558495,2147483647,D,1700,brute force-implementation,dipankar12,Java 8,1060,35532800
39061848,106,1528526558,2147483647,B,1100,brute force-implementation,amribrahim333,Java 8,372,0
39007616,106,1528340902,2147483647,C,1600,dp,Roleder,Java 8,498,0
39007559,106,1528340610,2147483647,C,1600,dp,Roleder,Java 8,498,0
39007370,106,1528339548,2147483647,C,1600,dp,Roleder,Java 8,312,0
39007355,106,1528339455,2147483647,C,1600,dp,Roleder,Java 8,310,0
38872372,106,1527911416,2147483647,D,1700,brute force-implementation,rahulDugar,Java 8,996,64307200
38571720,106,1527106528,2147483647,C,1600,dp,AQT,Java 8,248,0
38467649,106,1526842600,2147483647,A,1200,implementation,Makhatayeva,Java 8,312,0
38146575,106,1526151772,2147483647,B,1100,brute force-implementation,KulikAlex,Java 8,280,20684800
37557682,106,1524509551,2147483647,A,1200,implementation,codeharsh,Java 8,340,21094400
36792760,106,1522571807,2147483647,A,1200,implementation,Hanan_1995,Java 8,248,20684800
36323705,106,1521198991,2147483647,A,1200,implementation,varun_31,Java 8,248,20684800
35976942,106,1520283127,2147483647,A,1200,implementation,KulikAlex,Java 8,310,21094400
35916170,106,1520158384,2147483647,B,1100,brute force-implementation,ashcodish,Java 8,312,21094400
35148058,106,1518342221,2147483647,B,1100,brute force-implementation,ShowStopper728,Java 8,248,20684800
34547548,106,1516887054,2147483647,C,1600,dp,Liwj,Java 8,310,20992000
34421822,106,1516557796,2147483647,A,1200,implementation,CharlesDai,Java 8,248,20684800
34416556,106,1516543999,2147483647,B,1100,brute force-implementation,CharlesDai,Java 8,248,20684800
34094759,106,1515696178,2147483647,A,1200,implementation,eniso.acm,Java 8,248,20684800
34094687,106,1515695874,2147483647,A,1200,implementation,myob-_-,Java 8,248,20684800
34094557,106,1515695457,2147483647,A,1200,implementation,_bacali,Java 8,248,20684800
34094481,106,1515695273,2147483647,A,1200,implementation,_bacali,Java 8,248,20684800
34094417,106,1515695122,2147483647,A,1200,implementation,_bacali,Java 8,248,20684800
