id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
57928040,1080,1564386442,2147483647,B,900,math,sumaja_vc,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57863612,1080,1564255212,2147483647,A,700,math,BGcoder231,Java 8,124,0,OK
57719263,1080,1564028685,2147483647,A,700,math,vvenkai,Java 8,109,0,OK
57556680,1080,1563826455,2147483647,A,700,math,Lenaleol,Java 8,139,0,OK
57379646,1080,1563631410,2147483647,A,700,math,zain025,Java 8,140,0,OK
57377553,1080,1563628309,2147483647,A,700,math,ummd,Java 8,858,0,OK
57352343,1080,1563597106,2147483647,A,700,math,alexknemesis,Java 8,139,0,OK
57347135,1080,1563582636,2147483647,A,700,math,marant15,Java 8,109,0,OK
57304814,1080,1563504893,2147483647,A,700,math,jma-moon,Java 8,124,0,OK
57302991,1080,1563500569,2147483647,A,700,math,A.Teo,Java 8,124,0,OK
57302085,1080,1563497535,2147483647,A,700,math,LLL.A,Java 8,109,0,OK
57301373,1080,1563494427,2147483647,A,700,math,ImNoob,Java 8,171,0,OK
57138963,1080,1563271743,2147483647,B,900,math,Sfaah,Java 8,187,0,OK
57093061,1080,1563189799,2147483647,A,700,math,BerserkVl,Java 8,109,0,OK
57011561,1080,1563096723,2147483647,A,700,math,Vatsal53,Java 8,124,0,OK
56959953,1080,1562998363,2147483647,A,700,math,vamsikonakandla123,Java 8,140,0,OK
56861508,1080,1562885760,2147483647,B,900,math,vjudge3,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56861490,1080,1562885679,2147483647,B,900,math,vjudge4,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56861443,1080,1562885484,2147483647,B,900,math,vjudge4,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56773592,1080,1562720036,2147483647,B,900,math,vjudge1,Java 8,140,0,OK
56773279,1080,1562718740,2147483647,B,900,math,vjudge5,Java 8,140,0,OK
56773260,1080,1562718587,2147483647,B,900,math,vjudge2,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56773002,1080,1562717328,2147483647,B,900,math,vjudge1,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56718002,1080,1562599590,2147483647,B,900,math,o.radwan,Java 8,124,0,OK
56715107,1080,1562595649,7249,C,1600,implementation,o.radwan,Java 8,124,0,OK
56712443,1080,1562591603,3203,B,900,math,o.radwan,Java 8,124,0,OK
56709998,1080,1562588719,319,A,700,math,o.radwan,Java 8,124,0,OK
56673629,1080,1562509251,2147483647,B,900,math,beykus,Java 8,156,0,OK
56615957,1080,1562405935,1135,A,700,math,rookie_k,Java 8,530,0,OK
56491621,1080,1562193203,2147483647,B,900,math,hardikkumar.katakiya,Java 8,187,0,OK
56434480,1080,1562074292,2147483647,A,700,math,charishma_12,Java 8,139,0,OK
56304894,1080,1561893165,2147483647,B,900,math,hadhoryth,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56242844,1080,1561749443,2147483647,A,700,math,ronaldocr7,Java 8,109,0,OK
56242809,1080,1561749387,2147483647,B,900,math,ronaldocr7,Java 8,124,0,OK
56047263,1080,1561482856,2147483647,A,700,math,16bce108,Java 8,124,0,OK
56041983,1080,1561473888,2147483647,A,700,math,Bhavya_Arora,Java 8,109,0,OK
56032331,1080,1561457689,2147483647,A,700,math,beykus,Java 8,139,0,OK
55944664,1080,1561229660,2147483647,A,700,math,rizwankareem006,Java 8,764,0,OK
55847728,1080,1561074570,2147483647,A,700,math,AkeenL,Java 8,140,0,OK
55804026,1080,1560976939,2147483647,B,900,math,insane_28,Java 8,124,0,OK
55743991,1080,1560934936,2147483647,D,2000,constructive algorithms-implementation-math,tapopadma,Java 8,124,0,OK
