id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
56481893,87,1562171437,2147483647,B,1900,implementation-strings,Omar_Tarek,Java 8,278,0
56290013,87,1561850738,2147483647,B,1900,implementation-strings,M_ashry,Java 8,248,0
56269963,87,1561808566,2147483647,B,1900,implementation-strings,YahiaSherif,Java 8,248,0
56158139,87,1561633967,2147483647,B,1900,implementation-strings,samer_ghaly,Java 8,248,0
55924411,87,1561193067,2147483647,C,2100,dp-games-math,spar5h,Java 8,622,36147200
55737931,87,1560923006,2147483647,A,1500,implementation-math,amolpratap007,Java 8,248,0
54655320,87,1558857619,2147483647,A,1500,implementation-math,lebaur,Java 8,248,0
54363266,87,1558219591,2147483647,D,2300,dfs and similar-dp-dsu-graphs-implementation-sortings-trees,nullptr2,Java 8,342,20172800
54324507,87,1558142496,2147483647,D,2300,dfs and similar-dp-dsu-graphs-implementation-sortings-trees,zhijunlicd,Java 8,326,17612800
54324485,87,1558142419,2147483647,D,2300,dfs and similar-dp-dsu-graphs-implementation-sortings-trees,zhijunlicd,Java 8,358,17612800
52452981,87,1554633349,2147483647,A,1500,implementation-math,Verdusk,Java 8,404,4812800
49393698,87,1549193268,2147483647,A,1500,implementation-math,mandark27,Java 8,280,0
46264076,87,1543275608,2147483647,C,2100,dp-games-math,Suzukaze,Java 8,716,0
43827281,87,1538742406,2147483647,A,1500,implementation-math,AQT,Java 8,1090,63692800
43092981,87,1537387789,2147483647,A,1500,implementation-math,wrong_lemma,Java 8,248,0
42854268,87,1536912609,2147483647,B,1900,implementation-strings,Sasuke-u,Java 8,280,0
42846470,87,1536884258,2147483647,D,2300,dfs and similar-dp-dsu-graphs-implementation-sortings-trees,AQT,Java 8,358,33792000
42734499,87,1536585216,2147483647,A,1500,implementation-math,LamTran0504,Java 8,310,28774400
42466602,87,1536077562,2147483647,B,1900,implementation-strings,KulikAlex,Java 8,280,0
42401708,87,1535909662,2147483647,B,1900,implementation-strings,omar.elbaroudy,Java 8,278,0
42119847,87,1535284395,2147483647,B,1900,implementation-strings,hagar_yasser,Java 8,248,0
42021212,87,1535102306,2147483647,A,1500,implementation-math,SkyDoh,Java 8,310,0
42010734,87,1535069829,2147483647,B,1900,implementation-strings,TheSawan,Java 8,310,0
41860703,87,1534692452,2147483647,B,1900,implementation-strings,Mazen_Ashraf,Java 8,278,0
41797822,87,1534612894,2147483647,B,1900,implementation-strings,LemonPudding,Java 8,310,0
39541017,87,1529755853,2147483647,C,2100,dp-games-math,rahulDugar,Java 8,716,16384000
39414238,87,1529419446,2147483647,A,1500,implementation-math,KulikAlex,Java 8,278,0
39215195,87,1528890504,2147483647,B,1900,implementation-strings,dipankar12,Java 8,248,0
39215149,87,1528890392,2147483647,B,1900,implementation-strings,dipankar12,Java 8,280,0
39021959,87,1528376266,2147483647,B,1900,implementation-strings,rahulDugar,Java 8,280,0
38955895,87,1528151625,2147483647,B,1900,implementation-strings,PolaMawaad,Java 8,372,21913600
37846660,87,1525282857,2147483647,A,1500,implementation-math,Md_Ibrahim_Khan,Java 8,342,21094400
37127160,87,1523291795,2147483647,B,1900,implementation-strings,Noureldin,Java 8,248,20684800
36449915,87,1521624605,2147483647,B,1900,implementation-strings,YasmineMaheeb,Java 8,280,20889600
36290531,87,1521089996,2147483647,A,1500,implementation-math,ShafinKhadem,Java 8,280,20684800
36228902,87,1520869581,2147483647,B,1900,implementation-strings,Ahmed_Diab,Java 8,280,20787200
35656725,87,1519496312,2147483647,B,1900,implementation-strings,mennafadali,Java 8,280,20787200
35137914,87,1518298347,2147483647,A,1500,implementation-math,parth_15,Java 8,248,20684800
34694690,87,1517277374,2147483647,C,2100,dp-games-math,Intrincantation,Java 8,964,63795200
34629894,87,1517134436,2147483647,A,1500,implementation-math,CharlesDai,Java 8,248,20684800
32744768,87,1511859897,2147483647,B,1900,implementation-strings,tomdmitriev,Java 8,248,20684800
29045937,87,1501498930,2147483647,A,1500,implementation-math,adityagupta1089,Java 8,218,20582400
28916010,87,1501110973,2147483647,C,2100,dp-games-math,aabdelzaher,Java 8,810,40448000
28915912,87,1501110211,2147483647,C,2100,dp-games-math,aabdelzaher,Java 8,310,20992000
28278984,87,1499168231,2147483647,A,1500,implementation-math,Ajudiya_13,Java 8,218,20582400
26789850,87,1493660138,2147483647,C,2100,dp-games-math,Kammola,Java 8,498,29081600
26528330,87,1492735152,2147483647,A,1500,implementation-math,vjudge3,Java 8,218,20480000
25290619,87,1488800652,2147483647,A,1500,implementation-math,Mohanad_Elmaghrby,Java 8,310,20480000
24875602,87,1487693177,2147483647,A,1500,implementation-math,di_halt,Java 8,310,20582400
24439891,87,1486235230,2147483647,A,1500,implementation-math,AhmedSoliman,Java 8,218,20480000
24263297,87,1485769159,2147483647,A,1500,implementation-math,Minaa,Java 8,310,20889600
24255962,87,1485724086,2147483647,E,2600,geometry,Chapecoense,Java 8,842,37273600
20625216,87,1473877417,2147483647,B,1900,implementation-strings,Ahmad_Elsagheer,Java 8,310,0
20621044,87,1473868018,2147483647,C,2100,dp-games-math,Ahmad_Elsagheer,Java 8,716,0
20618298,87,1473863302,2147483647,A,1500,implementation-math,Ahmad_Elsagheer,Java 8,248,0
