id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
57942365,1076,1564405322,2147483647,A,1200,greedy-strings,vivek_23,Java 8,109,0,OK
57942121,1076,1564405036,2147483647,A,1200,greedy-strings,vivek_23,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57555920,1076,1563824584,2147483647,B,1200,implementation-math-number theory,beykus,Java 8,124,0,OK
57183458,1076,1563350378,2147483647,B,1200,implementation-math-number theory,AllenYe,Java 8,155,0,OK
57182896,1076,1563349807,2147483647,B,1200,implementation-math-number theory,AllenYe,Java 8,2000,0,TIME_LIMIT_EXCEEDED
57145902,1076,1563281715,2147483647,A,1200,greedy-strings,ashcodish,Java 8,155,0,OK
57145060,1076,1563280661,2147483647,B,1200,implementation-math-number theory,ashcodish,Java 8,109,0,OK
57144980,1076,1563280564,2147483647,B,1200,implementation-math-number theory,ashcodish,Java 8,2000,0,TIME_LIMIT_EXCEEDED
57144810,1076,1563280370,2147483647,B,1200,implementation-math-number theory,ashcodish,Java 8,2000,0,TIME_LIMIT_EXCEEDED
56809484,1076,1562772229,2147483647,A,1200,greedy-strings,beykus,Java 8,140,0,OK
56809236,1076,1562771770,2147483647,A,1200,greedy-strings,beykus,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56731254,1076,1562636071,2147483647,D,1800,graphs-greedy-shortest paths,vjudge4,Java 8,2500,0,TIME_LIMIT_EXCEEDED
56730436,1076,1562632950,2147483647,D,1800,graphs-greedy-shortest paths,vjudge2,Java 8,2500,0,TIME_LIMIT_EXCEEDED
56730392,1076,1562632766,2147483647,D,1800,graphs-greedy-shortest paths,vjudge2,Java 8,2500,0,TIME_LIMIT_EXCEEDED
56730021,1076,1562630885,2147483647,D,1800,graphs-greedy-shortest paths,vjudge5,Java 8,2500,0,TIME_LIMIT_EXCEEDED
56539202,1076,1562298125,2147483647,B,1200,implementation-math-number theory,goalboy,Java 8,124,0,OK
56284799,1076,1561834562,2147483647,B,1200,implementation-math-number theory,watishandle,Java 8,140,0,OK
56264786,1076,1561800342,2147483647,D,1800,graphs-greedy-shortest paths,nagabhushan,Java 8,1544,136601600,OK
56264644,1076,1561800198,2147483647,D,1800,graphs-greedy-shortest paths,nagabhushan,Java 8,2500,54169600,TIME_LIMIT_EXCEEDED
56039625,1076,1561470136,2147483647,B,1200,implementation-math-number theory,ujjwal_sri,Java 8,2000,0,TIME_LIMIT_EXCEEDED
