id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
57260009,1089,1563424574,2147483647,L,1200,,ImNoob,Java 8,451,17203200,OK
57168729,1089,1563327550,2147483647,L,1200,,LLL.A,Java 8,217,2969600,OK
57142526,1089,1563277360,2147483647,L,1200,,ashcodish,Java 8,420,4608000,OK
56996770,1089,1563060058,2147483647,L,1200,,titomisa,Java 8,1500,5017600,TIME_LIMIT_EXCEEDED
55429132,1089,1560248996,2147483647,G,1600,,kelvinc1024,Java 8,202,0,OK
54554567,1089,1558695534,2147483647,L,1200,,KrisDo,Java 8,343,13414400,OK
53829522,1089,1557168488,2147483647,G,1600,,Leks360,Java 8,295,0,OK
53471696,1089,1556456962,2147483647,G,1600,,saiharish,Java 8,280,0,OK
53001542,1089,1555658571,2147483647,L,1200,,Quan2202,Java 8,389,0,OK
53000538,1089,1555656674,2147483647,L,1200,,Quan2202,Java 8,1500,0,TIME_LIMIT_EXCEEDED
52324843,1089,1554419027,2147483647,E,1800,,Yahia_mostafa,Java 8,155,0,OK
51757254,1089,1553342794,2147483647,G,1600,,woidjoe,Java 8,218,0,OK
50998975,1089,1552024248,2147483647,K,2400,data structures,Suzukaze,Java 8,514,83046400,OK
49659167,1089,1549711914,2147483647,F,2000,,wadissimo,Java 8,124,0,OK
49551877,1089,1549521604,2147483647,E,1800,,kusomushi,Java 8,124,0,OK
49457660,1089,1549278714,2147483647,G,1600,,mikkk,Java 8,140,0,OK
49389521,1089,1549184359,2147483647,L,1200,,zxzxzx0119,Java 8,499,1126400,OK
49242405,1089,1548932385,2147483647,K,2400,data structures,mikkk,Java 8,733,119500800,OK
48904304,1089,1548358535,2147483647,G,1600,,h_elloworl_d,Java 8,109,0,OK
48592875,1089,1547957666,2147483647,G,1600,,vjudge2,Java 8,280,0,OK
48578210,1089,1547910772,2147483647,G,1600,,AWCXV,Java 8,280,0,OK
48268772,1089,1547247330,2147483647,E,1800,,MikeFaraday,Java 8,124,0,OK
48266911,1089,1547240259,2147483647,G,1600,,MikeFaraday,Java 8,124,0,OK
48265455,1089,1547236335,2147483647,L,1200,,MikeFaraday,Java 8,826,3686400,OK
48198816,1089,1547175902,2147483647,L,1200,,vjudge5,Java 8,436,2252800,OK
48178682,1089,1547118816,2147483647,G,1600,,TaukeKhant,Java 8,280,0,OK
48115451,1089,1547036719,2147483647,G,1600,,alibaba,Java 8,124,0,OK
47973851,1089,1546706035,2147483647,L,1200,,housni,Java 8,187,4403200,OK
47853810,1089,1546458085,2147483647,L,1200,,sooraj10,Java 8,171,5939200,OK
47828930,1089,1546403417,2147483647,L,1200,,benpr99,Java 8,202,3891200,OK
47828908,1089,1546403255,2147483647,L,1200,,benpr99,Java 8,420,0,OK
47470012,1089,1545687437,2147483647,E,1800,,SpArkKnight59,Java 8,140,0,OK
47458191,1089,1545658844,2147483647,L,1200,,james222424,Java 8,187,3891200,OK
47457309,1089,1545657340,2147483647,L,1200,,james222424,Java 8,1500,9625600,TIME_LIMIT_EXCEEDED
47454821,1089,1545652517,2147483647,G,1600,,psylord,Java 8,280,0,OK
47449328,1089,1545640394,2147483647,L,1200,,psylord,Java 8,374,0,OK
47447952,1089,1545637167,2147483647,F,2000,,sindhu504,Java 8,109,0,OK
47157859,1089,1545033734,2147483647,F,2000,,aswals8991,Java 8,1500,0,TIME_LIMIT_EXCEEDED
47157790,1089,1545033605,2147483647,F,2000,,aswals8991,Java 8,1500,0,TIME_LIMIT_EXCEEDED
47157499,1089,1545032891,2147483647,F,2000,,aswals8991,Java 8,1500,0,TIME_LIMIT_EXCEEDED
47155430,1089,1545028090,2147483647,G,1600,,aswals8991,Java 8,202,0,OK
47128955,1089,1544976315,2147483647,E,1800,,KulikAlex,Java 8,109,0,OK
47005389,1089,1544794813,2147483647,L,1200,,nextcoder,Java 8,186,7475200,OK
46943135,1089,1544637547,2147483647,K,2400,data structures,Jeel_Vaishnav,Java 8,374,93798400,OK
46934824,1089,1544620902,2147483647,L,1200,,sadnanrashid,Java 8,249,13209600,OK
46904540,1089,1544535284,16784,M,2600,constructive algorithms-graphs,spar5h,Java 8,124,0,OK
46901469,1089,1544530279,11779,A,2300,dp,spar5h,Java 8,311,0,OK
46899249,1089,1544526283,7783,F,2000,,spar5h,Java 8,124,0,OK
46896613,1089,1544521037,2537,E,1800,,spar5h,Java 8,124,0,OK
46895545,1089,1544518821,321,G,1600,,spar5h,Java 8,109,0,OK
46891447,1089,1544509398,2147483647,L,1200,,_olOlo_,Java 8,217,0,OK
46888769,1089,1544500166,6566,G,1600,,afrizal,Java 8,139,0,OK
46888114,1089,1544498042,4442,L,1200,,afrizal,Java 8,218,10137600,OK
46787136,1089,1544339427,2147483647,G,1600,,Vaibhav96,Java 8,280,0,OK
46786462,1089,1544337900,2147483647,L,1200,,Vaibhav96,Java 8,389,0,OK
46767409,1089,1544281404,2147483647,L,1200,,Hemose,Java 8,171,3481600,OK
46736538,1089,1544214050,2147483647,K,2400,data structures,Musin,Java 8,607,83251200,OK
46736430,1089,1544213680,2147483647,K,2400,data structures,Musin,Java 8,545,44748800,OK
46720416,1089,1544187526,2147483647,K,2400,data structures,Musin,Java 8,312,41369600,OK
46703442,1089,1544159671,2147483647,L,1200,,ButcherY,Java 8,1500,0,TIME_LIMIT_EXCEEDED
46702961,1089,1544157961,2147483647,L,1200,,ButcherY,Java 8,1500,0,TIME_LIMIT_EXCEEDED
46692875,1089,1544117938,2147483647,K,2400,data structures,Musin,Java 8,373,41267200,OK
46674173,1089,1544086080,2147483647,L,1200,,RRJJ,Java 8,1500,0,TIME_LIMIT_EXCEEDED
46673930,1089,1544085617,2147483647,L,1200,,destory,Java 8,1500,0,TIME_LIMIT_EXCEEDED
46670343,1089,1544076764,4064,F,2000,,BaZ_,Java 8,109,0,OK
46654730,1089,1544024606,4166,E,1800,,GiGlema,Java 8,156,0,OK
46644121,1089,1544008714,2147483647,L,1200,,zxzxzx0119,Java 8,498,1024000,OK
46639376,1089,1543999439,2147483647,M,2600,constructive algorithms-graphs,alexjthat,Java 8,124,0,OK
46633020,1089,1543985457,2147483647,M,2600,constructive algorithms-graphs,107th,Java 8,156,0,OK
46630250,1089,1543975993,2147483647,L,1200,,zxzxzx0119,Java 8,482,1228800,OK
46624824,1089,1543953664,2147483647,L,1200,,jwk,Java 8,498,13619200,OK
46623143,1089,1543950248,2147483647,G,1600,,isku,Java 8,109,0,OK
46623083,1089,1543950142,2147483647,L,1200,,isku,Java 8,249,13107200,OK
46588291,1089,1543933351,2147483647,K,2400,data structures,habibulka,Java 8,857,143564800,OK
46567221,1089,1543887009,2147483647,G,1600,,vktennis,Java 8,264,0,OK
46565332,1089,1543874994,2147483647,L,1200,,stolis,Java 8,171,5120000,OK
46558879,1089,1543863248,2147483647,F,2000,,Vladimirr.Petrunko,Java 8,248,0,OK
46551997,1089,1543861515,2147483647,L,1200,,alibaba,Java 8,249,14950400,OK
46543073,1089,1543842333,2147483647,E,1800,,yellowjian,Java 8,124,0,OK
46541319,1089,1543838877,2147483647,G,1600,,kusomushi,Java 8,124,0,OK
46540366,1089,1543837121,2147483647,A,2300,dp,107th,Java 8,1013,0,OK
46532918,1089,1543820668,2147483647,F,2000,,107th,Java 8,155,0,OK
46532837,1089,1543820482,2147483647,A,2300,dp,K_B_C_S,Java 8,1107,139980800,OK
46532377,1089,1543819180,2147483647,G,1600,,yellowjian,Java 8,139,0,OK
46531034,1089,1543814808,2147483647,E,1800,,107th,Java 8,155,0,OK
46530576,1089,1543812941,2147483647,G,1600,,107th,Java 8,280,0,OK
46527914,1089,1543798836,2147483647,L,1200,,jiangyx,Java 8,405,0,OK
46527718,1089,1543797355,2147483647,L,1200,,myzgg,Java 8,436,2150400,OK
46527283,1089,1543793940,2147483647,G,1600,,asparsa2,Java 8,280,0,OK
46523457,1089,1543778427,2147483647,F,2000,,Conceal,Java 8,1325,0,OK
46522156,1089,1543774901,2147483647,E,1800,,CodePal,Java 8,1500,102400,TIME_LIMIT_EXCEEDED
46518554,1089,1543774399,4099,L,1200,,pli2017,Java 8,404,0,OK
46517270,1089,1543770968,2147483647,E,1800,,Conceal,Java 8,109,0,OK
46515904,1089,1543767223,2147483647,G,1600,,noobAccount,Java 8,296,0,OK
46514358,1089,1543763257,2147483647,L,1200,,asparsa2,Java 8,1450,5939200,OK
46513746,1089,1543761998,2147483647,G,1600,,Washoum,Java 8,140,0,OK
46512689,1089,1543759784,2147483647,L,1200,,Washoum,Java 8,1279,7475200,OK
46512236,1089,1543758915,2147483647,G,1600,,Conceal,Java 8,108,0,OK
46512026,1089,1543758515,2147483647,C,2800,,fetetriste,Java 8,1200,0,OK
46511835,1089,1543758126,2147483647,L,1200,,Conceal,Java 8,171,2867200,OK
46511081,1089,1543756909,2147483647,M,2600,constructive algorithms-graphs,fetetriste,Java 8,109,0,OK
46511068,1089,1543756879,2147483647,E,1800,,Washoum,Java 8,109,0,OK
46508341,1089,1543752289,17989,F,2000,,its_ulure,Java 8,109,0,OK
46505323,1089,1543748489,14189,K,2400,data structures,Bruteforceman,Java 8,1419,89702400,OK
46505264,1089,1543748425,14125,E,1800,,its_ulure,Java 8,140,0,OK
46505057,1089,1543748180,13880,E,1800,,its_ulure,Java 8,109,0,OK
46504386,1089,1543747774,13474,J,3300,greedy-implementation,abacabadabacaba,Java 8,295,0,OK
46502090,1089,1543747379,13079,G,1600,,Vijayendra_Sai,Java 8,1500,0,TIME_LIMIT_EXCEEDED
46499583,1089,1543746892,12592,G,1600,,hyunuk,Java 8,124,0,OK
46499452,1089,1543746681,12381,A,2300,dp,fetetriste,Java 8,607,0,OK
46497038,1089,1543746212,11912,I,2800,,abacabadabacaba,Java 8,530,0,OK
46496954,1089,1543746092,11792,F,2000,,poikniok,Java 8,124,0,OK
46494776,1089,1543745876,11576,G,1600,,siddharthp538,Java 8,264,0,OK
46489342,1089,1543743938,9638,K,2400,data structures,abacabadabacaba,Java 8,655,10137600,OK
46487575,1089,1543743414,9114,L,1200,,yellowjian,Java 8,171,5529600,OK
46485466,1089,1543742794,8494,E,1800,,ankitssingh26,Java 8,109,0,OK
