id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
55872827,126,1561131758,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,dmitrievanthony,Java 8,498,3174400
55865794,126,1561118719,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,echikawa,Java 8,528,19353600
55853982,126,1561096874,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,gaidash,Java 8,278,2867200
55713123,126,1560856768,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,vinay_pundir,Java 8,404,3276800
55512832,126,1560390831,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,mennafadali,Java 8,1372,57036800
55412123,126,1560200145,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,Whiplash99,Java 8,1870,18841600
55397052,126,1560168921,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,Naman_123,Java 8,746,61440000
55323778,126,1560062501,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,xiaolin2,Java 8,436,11161600
55323748,126,1560062451,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,xiaolin2,Java 8,436,11161600
55241700,126,1559906604,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,abhi2601,Java 8,280,3174400
54957736,126,1559438742,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,alphacarrot,Java 8,278,2764800
54957430,126,1559437645,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,alphacarrot,Java 8,528,65331200
54912790,126,1559390653,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,KharYusuf,Java 8,248,0
54869041,126,1559289967,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,nxphuc,Java 8,436,3276800
54860582,126,1559265089,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,xiaolin3,Java 8,436,11161600
54860576,126,1559265049,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,xiaolin2,Java 8,436,7168000
54860570,126,1559265018,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,xiaolin2,Java 8,436,7270400
54807004,126,1559140996,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,xiaolin3,Java 8,436,7270400
54805001,126,1559137146,2147483647,B,1800,binary search-dp-hashing-string suffix structures-strings,Vaibhav96,Java 8,404,3276800
