id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
52765465,138,1555296686,2147483647,A,1600,implementation,Verdusk,Java 8,280,0
51329620,138,1552649801,2147483647,A,1600,implementation,mandark27,Java 8,248,0
47848962,138,1546446564,2147483647,A,1600,implementation,adityagupta1089,Java 8,248,0
39538041,138,1529748321,2147483647,A,1600,implementation,KulikAlex,Java 8,280,0
38874682,138,1527917423,2147483647,A,1600,implementation,Vaibhav96,Java 8,248,20480000
36397538,138,1521400593,2147483647,A,1600,implementation,ShafinKhadem,Java 8,312,20684800
35556657,138,1519237723,2147483647,A,1600,implementation,parth_15,Java 8,280,21299200
32061196,138,1509820992,2147483647,A,1600,implementation,kunalk,Java 8,280,0
30126843,138,1504688769,2147483647,D,2500,dp-games,DemonSong,Java 8,810,43622400
30124288,138,1504679828,2147483647,D,2500,dp-games,DemonSong,Java 8,842,43622400
30124268,138,1504679755,2147483647,D,2500,dp-games,vjudge3,Java 8,872,43622400
24903413,138,1487805246,2147483647,A,1600,implementation,pitfall,Java 8,310,20582400
23165526,138,1482182824,2147483647,C,2500,binary search-data structures-probabilities-sortings,kyrylhol,Java 8,452,46694400
23163186,138,1482175284,2147483647,C,2500,binary search-data structures-probabilities-sortings,Japanspy,Java 8,639,41472000
23163159,138,1482175241,2147483647,C,2500,binary search-data structures-probabilities-sortings,Japanspy,Java 8,623,41472000
23162838,138,1482174675,2147483647,C,2500,binary search-data structures-probabilities-sortings,Japanspy,Java 8,670,41369600
23037697,138,1481937467,2147483647,C,2500,binary search-data structures-probabilities-sortings,melnique,Java 8,561,0
23037645,138,1481936950,2147483647,C,2500,binary search-data structures-probabilities-sortings,melnique,Java 8,514,0
18245914,138,1465054745,2147483647,A,1600,implementation,Corvus,Java 8,248,20684800
17989190,138,1463653405,1825,A,1600,implementation,Yury_Bandarchuk,Java 8,310,20582400
15292037,138,1452525659,2147483647,D,2500,dp-games,AndreiNet,Java 8,652,49049600
