id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
57779960,103,1564119162,2147483647,A,1200,greedy-implementation-math,alexknemesis,Java 8,280,0
57613515,103,1563923186,2147483647,A,1200,greedy-implementation-math,douglespereira,Java 8,310,0
57565770,103,1563850488,2147483647,B,1600,dfs and similar-dsu-graphs,o.radwan,Java 8,248,0
57430509,103,1563670126,2147483647,A,1200,greedy-implementation-math,newheathen,Java 8,310,0
56602559,103,1562378320,2147483647,B,1600,dfs and similar-dsu-graphs,salmaelmahy,Java 8,248,0
56602541,103,1562378264,2147483647,B,1600,dfs and similar-dsu-graphs,salmaelmahy,Java 8,248,0
56444653,103,1562091224,2147483647,A,1200,greedy-implementation-math,mennafadali,Java 8,248,0
56305359,103,1561894097,2147483647,B,1600,dfs and similar-dsu-graphs,Zeina_Kandil,Java 8,218,0
56075064,103,1561551961,2147483647,B,1600,dfs and similar-dsu-graphs,Omar_Tarek,Java 8,280,0
56042141,103,1561474162,2147483647,B,1600,dfs and similar-dsu-graphs,YahiaSherif,Java 8,310,0
53540114,103,1556604504,2147483647,A,1200,greedy-implementation-math,bodziozet,Java 8,248,0
53300685,103,1556224060,2147483647,B,1600,dfs and similar-dsu-graphs,MuhamedX,Java 8,280,0
53203603,103,1556047918,2147483647,B,1600,dfs and similar-dsu-graphs,mabubeih,Java 8,218,0
52923589,103,1555528251,2147483647,B,1600,dfs and similar-dsu-graphs,YahiaSherif,Java 8,278,0
52878747,103,1555450702,2147483647,B,1600,dfs and similar-dsu-graphs,samez,Java 8,248,0
52878564,103,1555450094,2147483647,B,1600,dfs and similar-dsu-graphs,samez,Java 8,218,0
52877568,103,1555447192,2147483647,B,1600,dfs and similar-dsu-graphs,samez,Java 8,218,0
52723168,103,1555190252,2147483647,B,1600,dfs and similar-dsu-graphs,MaxHeap,Java 8,248,0
51441082,103,1552903158,2147483647,B,1600,dfs and similar-dsu-graphs,wanderer163,Java 8,248,0
51440774,103,1552902461,2147483647,B,1600,dfs and similar-dsu-graphs,wanderer163,Java 8,310,0
51057648,103,1552091092,2147483647,A,1200,greedy-implementation-math,EfrenGonzalez,Java 8,218,0
49939648,103,1550221128,2147483647,A,1200,greedy-implementation-math,Ikari_stream,Java 8,218,0
49544237,103,1549485376,2147483647,A,1200,greedy-implementation-math,AMosa3d,Java 8,248,0
49073866,103,1548634876,2147483647,A,1200,greedy-implementation-math,I.A.K.O.V,Java 8,218,0
48547812,103,1547845609,2147483647,B,1600,dfs and similar-dsu-graphs,benpr99,Java 8,218,0
47966402,103,1546690866,2147483647,B,1600,dfs and similar-dsu-graphs,_olOlo_,Java 8,280,0
47965372,103,1546689083,2147483647,D,2200,brute force-data structures-sortings,hongquanntct,Java 8,3306,43110400
47791378,103,1546263564,2147483647,B,1600,dfs and similar-dsu-graphs,kunal725725,Java 8,248,0
47711674,103,1546143351,2147483647,B,1600,dfs and similar-dsu-graphs,pg_man,Java 8,280,0
47533624,103,1545860666,2147483647,A,1200,greedy-implementation-math,deepak4669,Java 8,218,0
46122903,103,1542993367,2147483647,B,1600,dfs and similar-dsu-graphs,ShowStopper728,Java 8,248,0
44949226,103,1540639099,2147483647,A,1200,greedy-implementation-math,WDker,Java 8,310,0
44796325,103,1540401801,2147483647,B,1600,dfs and similar-dsu-graphs,amolpratap007,Java 8,248,0
44456444,103,1539799557,2147483647,B,1600,dfs and similar-dsu-graphs,Shady51,Java 8,218,0
43514066,103,1538103556,2147483647,B,1600,dfs and similar-dsu-graphs,kraftful,Java 8,342,0
43513694,103,1538102242,2147483647,B,1600,dfs and similar-dsu-graphs,aask,Java 8,340,0
43513457,103,1538101392,2147483647,B,1600,dfs and similar-dsu-graphs,jomair,Java 8,342,0
43512687,103,1538098093,2147483647,B,1600,dfs and similar-dsu-graphs,Kawax,Java 8,280,0
43512572,103,1538097620,2147483647,B,1600,dfs and similar-dsu-graphs,Galateros,Java 8,280,0
43512299,103,1538096538,2147483647,B,1600,dfs and similar-dsu-graphs,ricurb,Java 8,310,0
43511749,103,1538094168,2147483647,B,1600,dfs and similar-dsu-graphs,XKev,Java 8,310,0
43511634,103,1538093574,2147483647,B,1600,dfs and similar-dsu-graphs,Carlos2396,Java 8,310,0
43436572,103,1537942142,2147483647,A,1200,greedy-implementation-math,octopusPrime,Java 8,248,0
42903998,103,1537048414,2147483647,A,1200,greedy-implementation-math,ShowStopper728,Java 8,280,0
41865552,103,1534694795,2147483647,B,1600,dfs and similar-dsu-graphs,ruakonzuize1211,Java 8,310,0
41540614,103,1534113390,2147483647,B,1600,dfs and similar-dsu-graphs,mesmail,Java 8,278,0
40718682,103,1532469966,2147483647,B,1600,dfs and similar-dsu-graphs,Volkovskyi,Java 8,342,0
40713820,103,1532454500,2147483647,B,1600,dfs and similar-dsu-graphs,theAbstract,Java 8,310,0
40086516,103,1531056851,2147483647,B,1600,dfs and similar-dsu-graphs,re3,Java 8,310,0
39772843,103,1530287708,2147483647,B,1600,dfs and similar-dsu-graphs,octopusPrime,Java 8,310,0
39660179,103,1529961037,2147483647,D,2200,brute force-data structures-sortings,AQT,Java 8,1964,19865600
39395513,103,1529372946,2147483647,B,1600,dfs and similar-dsu-graphs,Michael_Hany,Java 8,248,0
38874788,103,1527917754,2147483647,B,1600,dfs and similar-dsu-graphs,prestonbui97,Java 8,342,21094400
38801535,103,1527769341,2147483647,A,1200,greedy-implementation-math,Hashim,Java 8,310,20275200
38796837,103,1527760306,2147483647,B,1600,dfs and similar-dsu-graphs,Shorintwotwo,Java 8,310,21094400
38608626,103,1527250940,2147483647,B,1600,dfs and similar-dsu-graphs,pham7uan,Java 8,248,0
38008463,103,1525737405,2147483647,B,1600,dfs and similar-dsu-graphs,Sharon,Java 8,342,21094400
37334309,103,1523724320,2147483647,B,1600,dfs and similar-dsu-graphs,YouRik,Java 8,404,21094400
