id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes
54753128,33,1559051221,2147483647,C,1800,greedy,BestMSN,Java 8,466,0
54076755,33,1557780595,2147483647,A,1300,greedy-implementation,MagedMaher7,Java 8,372,512000
53321986,33,1556284880,2147483647,C,1800,greedy,jst_forfun,Java 8,280,0
53013296,33,1555679009,2147483647,B,1800,shortest paths,hongquanntct,Java 8,248,0
51402592,33,1552810297,2147483647,C,1800,greedy,vaibhavpulastya,Java 8,248,0
51365542,33,1552728284,2147483647,B,1800,shortest paths,wanderer163,Java 8,248,0
49912133,33,1550155346,2147483647,A,1300,greedy-implementation,newheathen,Java 8,312,0
49619942,33,1549615723,2147483647,A,1300,greedy-implementation,Keti13,Java 8,372,0
49444675,33,1549244128,2147483647,C,1800,greedy,FluffyPotato,Java 8,280,0
47317341,33,1545369245,2147483647,C,1800,greedy,sooraj10,Java 8,218,0
47028338,33,1544861989,2147483647,B,1800,shortest paths,KulikAlex,Java 8,248,0
46909545,33,1544544447,2147483647,C,1800,greedy,KulikAlex,Java 8,248,2150400
46765661,33,1544278404,2147483647,A,1300,greedy-implementation,vjudge2,Java 8,280,0
46586508,33,1543930339,2147483647,A,1300,greedy-implementation,vjudge3,Java 8,310,0
46584455,33,1543926982,2147483647,A,1300,greedy-implementation,vjudge1,Java 8,310,0
46583907,33,1543926171,2147483647,A,1300,greedy-implementation,vjudge1,Java 8,280,0
44891668,33,1540525182,2147483647,C,1800,greedy,ravi_dtu,Java 8,278,0
43831979,33,1538749613,2147483647,C,1800,greedy,serpico_tish,Java 8,342,307200
43288554,33,1537694963,2147483647,C,1800,greedy,Anonymous,Java 8,592,0
43111394,33,1537444359,2147483647,A,1300,greedy-implementation,sancho20021,Java 8,342,0
43107997,33,1537437489,2147483647,A,1300,greedy-implementation,Anonymous,Java 8,374,0
41378786,33,1533774786,2147483647,B,1800,shortest paths,ViciousCoder,Java 8,310,0
41008913,33,1533036717,2147483647,E,2500,,ReaLNero1,Java 8,466,78745600
38873359,33,1527914234,2147483647,C,1800,greedy,hongquanntct,Java 8,280,21094400
38873279,33,1527913991,2147483647,C,1800,greedy,hongquanntct,Java 8,280,21094400
38873191,33,1527913760,2147483647,C,1800,greedy,hongquanntct,Java 8,404,24268800
38699841,33,1527525808,2147483647,C,1800,greedy,ViciousCoder,Java 8,342,18534400
