id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
56308816,1098,1561901702,2147483647,F,3500,string suffix structures-strings,mermaid_tear,Java 8,6000,4915200,TIME_LIMIT_EXCEEDED
56297192,1098,1561877103,2147483647,F,3500,string suffix structures-strings,mermaid_tear,Java 8,6000,4915200,TIME_LIMIT_EXCEEDED
55501983,1098,1560353713,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,hasan5788,Java 8,264,33382400,OK
55466777,1098,1560271606,2147483647,F,3500,string suffix structures-strings,mahmednabil109,Java 8,6000,0,TIME_LIMIT_EXCEEDED
55466537,1098,1560271308,2147483647,F,3500,string suffix structures-strings,mahmednabil109,Java 8,6000,0,TIME_LIMIT_EXCEEDED
54636119,1098,1558803995,6095,B,2300,brute force-constructive algorithms-greedy-math,Xylenox,Java 8,265,8192000,OK
54636078,1098,1558803901,6001,B,2300,brute force-constructive algorithms-greedy-math,Xylenox,Java 8,1000,7372800,TIME_LIMIT_EXCEEDED
54633737,1098,1558799345,1445,A,1600,constructive algorithms-dfs and similar-greedy-trees,Xylenox,Java 8,420,4915200,OK
53820880,1098,1557147965,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,zmurzagaliev,Java 8,249,52736000,OK
53683382,1098,1556831248,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,Punit_sharma,Java 8,249,27750400,OK
52655595,1098,1555094573,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,saiharish,Java 8,483,59904000,OK
52637459,1098,1555066440,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,dtsarun,Java 8,296,21401600,OK
52349951,1098,1554473417,2147483647,B,2300,brute force-constructive algorithms-greedy-math,LAKOUAM_IMAD,Java 8,436,0,OK
52113448,1098,1554046423,2147483647,F,3500,string suffix structures-strings,mahmednabil109,Java 8,6000,0,TIME_LIMIT_EXCEEDED
51547433,1098,1553029279,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,woidjoe,Java 8,452,53248000,OK
50885245,1098,1551869952,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,Tooc0ld,Java 8,280,79155200,OK
50694863,1098,1551548076,2147483647,F,3500,string suffix structures-strings,mahmednabil109,Java 8,6000,0,TIME_LIMIT_EXCEEDED
50693552,1098,1551545551,2147483647,F,3500,string suffix structures-strings,mahmednabil109,Java 8,6000,0,TIME_LIMIT_EXCEEDED
50692831,1098,1551544256,2147483647,F,3500,string suffix structures-strings,mahmednabil109,Java 8,6000,0,TIME_LIMIT_EXCEEDED
50663013,1098,1551490208,2147483647,D,2700,data structures,Dukkha,Java 8,1419,36454400,OK
50662898,1098,1551489758,2147483647,D,2700,data structures,Dukkha,Java 8,3000,36352000,TIME_LIMIT_EXCEEDED
50530700,1098,1551187936,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,ramez,Java 8,311,83865600,OK
50432287,1098,1551019358,2147483647,A,1600,constructive algorithms-dfs and similar-greedy-trees,whyo,Java 8,156,0,OK
50085515,1098,1550473940,2147483647,C,2300,binary search-constructive algorithms-dfs and similar-graphs-greedy-trees,JNUzzh,Java 8,233,0,OK
50056535,1098,1550399870,2147483647,B,2300,brute force-constructive algorithms-greedy-math,JNUzzh,Java 8,186,3072000,OK
50055977,1098,1550398849,2147483647,B,2300,brute force-constructive algorithms-greedy-math,JNUzzh,Java 8,1000,2969600,TIME_LIMIT_EXCEEDED
50052429,1098,1550392974,2147483647,B,2300,brute force-constructive algorithms-greedy-math,JNUzzh,Java 8,1000,0,TIME_LIMIT_EXCEEDED
