id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
57945311,1095,1564409139,2147483647,B,1000,implementation,Bhrigu_Sharma12,Java 8,140,0,OK
57930707,1095,1564389477,5877,C,1400,bitmasks-greedy,Bhrigu_Sharma12,Java 8,779,0,OK
57929073,1095,1564387601,4001,B,1000,implementation,Bhrigu_Sharma12,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57928909,1095,1564387426,3826,B,1000,implementation,Bhrigu_Sharma12,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57928498,1095,1564386989,3389,A,700,implementation,Bhrigu_Sharma12,Java 8,109,0,OK
57859578,1095,1564246687,2147483647,C,1400,bitmasks-greedy,Yahia_mostafa,Java 8,841,0,OK
57858534,1095,1564244443,2147483647,C,1400,bitmasks-greedy,Yahia_mostafa,Java 8,4000,0,TIME_LIMIT_EXCEEDED
57856139,1095,1564240228,2147483647,C,1400,bitmasks-greedy,adeepgarg13,Java 8,124,0,OK
57833037,1095,1564209643,2147483647,A,700,implementation,baahubali7781,Java 8,124,0,OK
57741104,1095,1564054177,2147483647,B,1000,implementation,abburibhanu,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57734364,1095,1564047016,2147483647,C,1400,bitmasks-greedy,vjudge4,Java 8,811,0,OK
57731367,1095,1564044049,2147483647,D,1600,implementation,vjudge5,Java 8,2573,63488000,OK
57725692,1095,1564038307,2147483647,B,1000,implementation,vjudge4,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57725599,1095,1564038190,2147483647,B,1000,implementation,vjudge2,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57725412,1095,1564037981,2147483647,B,1000,implementation,vjudge3,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57725326,1095,1564037880,2147483647,B,1000,implementation,vjudge2,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57720107,1095,1564030385,2147483647,B,1000,implementation,luogu_bot3,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57719910,1095,1564029993,2147483647,B,1000,implementation,vvenkai,Java 8,139,0,OK
57719641,1095,1564029428,2147483647,B,1000,implementation,vvenkai,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57717893,1095,1564026014,2147483647,A,700,implementation,vjudge3,Java 8,140,0,OK
57717870,1095,1564025959,2147483647,B,1000,implementation,vjudge3,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57717728,1095,1564025661,2147483647,B,1000,implementation,vjudge1,Java 8,233,0,OK
57717214,1095,1564024647,2147483647,B,1000,implementation,vjudge4,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57716928,1095,1564024133,2147483647,D,1600,implementation,vjudge4,Java 8,3000,0,TIME_LIMIT_EXCEEDED
57716762,1095,1564023864,2147483647,B,1000,implementation,vjudge3,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57716464,1095,1564023384,2147483647,B,1000,implementation,vjudge1,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57716329,1095,1564023153,2147483647,B,1000,implementation,vjudge1,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57716244,1095,1564023017,2147483647,A,700,implementation,vjudge3,Java 8,139,0,OK
57715981,1095,1564022561,2147483647,A,700,implementation,vjudge4,Java 8,124,0,OK
57715588,1095,1564021975,2147483647,B,1000,implementation,vjudge2,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57715081,1095,1564021163,2147483647,A,700,implementation,vjudge3,Java 8,124,0,OK
57714708,1095,1564020527,2147483647,B,1000,implementation,vjudge4,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57714559,1095,1564020278,2147483647,B,1000,implementation,vjudge1,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57714412,1095,1564020025,2147483647,B,1000,implementation,vjudge3,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57714045,1095,1564019355,2147483647,A,700,implementation,vjudge2,Java 8,124,0,OK
57703385,1095,1563994043,2147483647,C,1400,bitmasks-greedy,aearly,Java 8,826,0,OK
57697562,1095,1563987516,2147483647,C,1400,bitmasks-greedy,aearly,Java 8,4000,0,TIME_LIMIT_EXCEEDED
57632034,1095,1563959119,2147483647,C,1400,bitmasks-greedy,_Mustafa__,Java 8,124,0,OK
57599589,1095,1563894844,2147483647,A,700,implementation,hayaalt,Java 8,109,0,OK
57461796,1095,1563717520,2147483647,A,700,implementation,Rohinee136,Java 8,124,0,OK
57451761,1095,1563703161,2147483647,B,1000,implementation,deepaktiwari9898,Java 8,249,0,OK
57449821,1095,1563700933,2147483647,B,1000,implementation,deepaktiwari9898,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57449365,1095,1563700442,2147483647,B,1000,implementation,deepaktiwari9898,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57428431,1095,1563661073,2147483647,A,700,implementation,vvenkai,Java 8,109,0,OK
57328503,1095,1563541779,2147483647,A,700,implementation,Lenaleol,Java 8,124,0,OK
57321307,1095,1563530973,2147483647,B,1000,implementation,gilla.akanksha,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57320642,1095,1563529902,2147483647,B,1000,implementation,gilla.akanksha,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57314231,1095,1563521959,2147483647,C,1400,bitmasks-greedy,zekigurbuz,Java 8,795,0,OK
57313716,1095,1563521337,2147483647,B,1000,implementation,zekigurbuz,Java 8,155,0,OK
57313657,1095,1563521244,2147483647,B,1000,implementation,zekigurbuz,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57313566,1095,1563521135,2147483647,A,700,implementation,zekigurbuz,Java 8,109,0,OK
57261311,1095,1563427153,2147483647,B,1000,implementation,vjudge1,Java 8,249,0,OK
57258581,1095,1563421323,2147483647,B,1000,implementation,vjudge3,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57117106,1095,1563224387,2147483647,A,700,implementation,fedorizmalkov,Java 8,108,0,OK
57097172,1095,1563194247,2147483647,A,700,implementation,ummd,Java 8,124,0,OK
57075340,1095,1563166353,2147483647,B,1000,implementation,vjudge1,Java 8,1000,0,TIME_LIMIT_EXCEEDED
57074503,1095,1563164664,2147483647,B,1000,implementation,vjudge1,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56991171,1095,1563042165,2147483647,A,700,implementation,BerserkVl,Java 8,109,0,OK
56983508,1095,1563029639,2147483647,C,1400,bitmasks-greedy,MahmoudJobeel,Java 8,170,0,OK
56977239,1095,1563021568,1948,C,1400,bitmasks-greedy,Hemose,Java 8,124,0,OK
56976812,1095,1563021085,1465,A,700,implementation,MahmoudJobeel,Java 8,93,0,OK
56976539,1095,1563020765,1145,B,1000,implementation,MahmoudJobeel,Java 8,140,0,OK
56975813,1095,1563019916,296,B,1000,implementation,Hemose,Java 8,140,0,OK
56975689,1095,1563019764,144,A,700,implementation,Hemose,Java 8,93,0,OK
56866319,1095,1562901609,2147483647,A,700,implementation,AllenYe,Java 8,124,0,OK
56780879,1095,1562739076,2147483647,A,700,implementation,zain025,Java 8,124,0,OK
56780555,1095,1562738450,2147483647,A,700,implementation,zain025,Java 8,139,0,OK
56763651,1095,1562692100,2147483647,A,700,implementation,kaiibe,Java 8,140,0,OK
56594518,1095,1562352251,2147483647,B,1000,implementation,Martin_Faulther,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56593165,1095,1562350257,2147483647,A,700,implementation,Martin_Faulther,Java 8,124,0,OK
56500425,1095,1562220206,6326,C,1400,bitmasks-greedy,Smurferino,Java 8,124,0,OK
56499182,1095,1562217897,4017,C,1400,bitmasks-greedy,Smurferino,Java 8,4000,0,TIME_LIMIT_EXCEEDED
56498026,1095,1562214971,1091,B,1000,implementation,Smurferino,Java 8,139,0,OK
56498011,1095,1562214925,1045,B,1000,implementation,Smurferino,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56497912,1095,1562214627,747,A,700,implementation,Smurferino,Java 8,108,0,OK
56374588,1095,1561960630,2147483647,B,1000,implementation,Hazard10,Java 8,124,0,OK
56374264,1095,1561960023,2147483647,B,1000,implementation,Hazard10,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56236837,1095,1561739789,689,A,700,implementation,Pradeep_123,Java 8,155,0,OK
56212272,1095,1561714243,2147483647,B,1000,implementation,Hazard10,Java 8,1000,0,TIME_LIMIT_EXCEEDED
56072641,1095,1561547757,2147483647,A,700,implementation,tobitherobot,Java 8,109,0,OK
56033805,1095,1561460619,2147483647,C,1400,bitmasks-greedy,Jetch,Java 8,186,0,OK
56033435,1095,1561459970,2147483647,C,1400,bitmasks-greedy,Jetch,Java 8,217,0,OK
56026824,1095,1561447208,2147483647,A,700,implementation,Adikprogrammer,Java 8,124,0,OK
56026187,1095,1561446037,2147483647,A,700,implementation,donutholer,Java 8,124,0,OK
56025708,1095,1561445277,2147483647,A,700,implementation,jonnyboy69,Java 8,124,0,OK
56002615,1095,1561383974,2147483647,B,1000,implementation,beykus,Java 8,233,0,OK
55997704,1095,1561375447,2147483647,A,700,implementation,16bce108,Java 8,155,0,OK
55995314,1095,1561370579,2147483647,B,1000,implementation,ricz,Java 8,249,0,OK
55928252,1095,1561198688,2147483647,B,1000,implementation,bashar99,Java 8,1000,0,TIME_LIMIT_EXCEEDED
55928192,1095,1561198595,2147483647,B,1000,implementation,bashar99,Java 8,1000,0,TIME_LIMIT_EXCEEDED
55904563,1095,1561145751,2147483647,A,700,implementation,rizwankareem006,Java 8,124,0,OK
55904484,1095,1561145336,2147483647,A,700,implementation,rizwankareem006,Java 8,1000,0,TIME_LIMIT_EXCEEDED
55844930,1095,1561062709,2147483647,B,1000,implementation,insane_28,Java 8,124,0,OK
55844494,1095,1561061592,2147483647,B,1000,implementation,insane_28,Java 8,1000,0,TIME_LIMIT_EXCEEDED
55732312,1095,1560898739,2147483647,A,700,implementation,AkeenL,Java 8,124,0,OK
55652105,1095,1560697544,2147483647,A,700,implementation,beykus,Java 8,109,0,OK
55584246,1095,1560587570,2147483647,D,1600,implementation,kelvinc1024,Java 8,248,0,OK
55583798,1095,1560586743,2147483647,D,1600,implementation,Punit_sharma,Java 8,202,0,OK
55572787,1095,1560542776,2147483647,A,700,implementation,MohdQaher,Java 8,139,0,OK
55557797,1095,1560509612,2147483647,A,700,implementation,Ler4ik,Java 8,124,0,OK
55519849,1095,1560412311,2147483647,A,700,implementation,BaaaaaaanTedGuYYYYYYY,Java 8,109,0,OK
55509611,1095,1560372435,2147483647,B,1000,implementation,sameer17,Java 8,171,2662400,OK
55509278,1095,1560371138,2147483647,B,1000,implementation,sameer17,Java 8,1000,0,TIME_LIMIT_EXCEEDED
55507604,1095,1560366183,2147483647,B,1000,implementation,aswad2,Java 8,264,0,OK
55495141,1095,1560341437,2147483647,C,1400,bitmasks-greedy,Gundaswami,Java 8,795,0,OK
55495063,1095,1560341285,2147483647,C,1400,bitmasks-greedy,Gundaswami,Java 8,4000,0,TIME_LIMIT_EXCEEDED
55494958,1095,1560341094,2147483647,C,1400,bitmasks-greedy,Gundaswami,Java 8,4000,0,TIME_LIMIT_EXCEEDED
55485361,1095,1560324739,2147483647,B,1000,implementation,harshkrr.151,Java 8,1000,0,TIME_LIMIT_EXCEEDED
55477127,1095,1560302332,2147483647,B,1000,implementation,hctep,Java 8,249,0,OK
55473127,1095,1560284042,5042,B,1000,implementation,BORONOV_TEAM,Java 8,249,0,OK
55471695,1095,1560280436,1435,A,700,implementation,BORONOV_TEAM,Java 8,140,0,OK
55421296,1095,1560235115,2147483647,D,1600,implementation,horseprabhat625,Java 8,233,204800,OK
55421144,1095,1560234840,2147483647,D,1600,implementation,horseprabhat625,Java 8,217,102400,OK
55418862,1095,1560229106,2147483647,B,1000,implementation,harshkrr.151,Java 8,1000,0,TIME_LIMIT_EXCEEDED
55372489,1095,1560098201,2147483647,C,1400,bitmasks-greedy,danny2019,Java 8,795,0,OK
55334106,1095,1560084132,5232,C,1400,bitmasks-greedy,shikhart98,Java 8,826,0,OK
55333596,1095,1560083142,4242,C,1400,bitmasks-greedy,shikhart98,Java 8,4000,19558400,TIME_LIMIT_EXCEEDED
