id,contestId,creationTimeSeconds,relativeTimeSeconds,problemIndex,problemRating,tags,authorhandle,programmingLanguage,timeConsumedMillis,memoryConsumedBytes,verdict
57945418,1092,1564409328,2147483647,B,700,sortings,prateekk2001,Java 8,109,0,OK
57880440,1092,1564299128,1628,B,700,sortings,Bhrigu_Sharma12,Java 8,124,0,OK
57880199,1092,1564298710,1210,A,800,implementation,Bhrigu_Sharma12,Java 8,140,0,OK
57826412,1092,1564197799,2147483647,A,800,implementation,vvenkai,Java 8,109,0,OK
57762283,1092,1564079442,2147483647,C,1700,strings,aswad2,Java 8,155,0,OK
57644839,1092,1563976439,2147483647,A,800,implementation,mohamedy23,Java 8,140,0,OK
57609713,1092,1563911811,2147483647,B,700,sortings,fedorizmalkov,Java 8,109,0,OK
57609561,1092,1563911487,2147483647,B,700,sortings,fedorizmalkov,Java 8,109,0,OK
57478803,1092,1563757622,2147483647,B,700,sortings,vvenkai,Java 8,109,0,OK
57445720,1092,1563696624,2147483647,B,700,sortings,Lenaleol,Java 8,156,0,OK
57433249,1092,1563678102,2147483647,D1,2100,greedy-implementation-math,kostasanemozalis,Java 8,171,11468800,OK
57432490,1092,1563676166,2147483647,C,1700,strings,kostasanemozalis,Java 8,109,0,OK
57432467,1092,1563676116,2147483647,C,1700,strings,Illusions,Java 8,124,0,OK
57430869,1092,1563671660,2147483647,B,700,sortings,kostasanemozalis,Java 8,108,0,OK
57430753,1092,1563671191,2147483647,A,800,implementation,kostasanemozalis,Java 8,108,0,OK
57312386,1092,1563519535,2147483647,B,700,sortings,ShridharGoel,Java 8,140,0,OK
57298067,1092,1563482339,2147483647,B,700,sortings,Joao_Ribeiro,Java 8,171,0,OK
57200557,1092,1563370559,2147483647,B,700,sortings,ummd,Java 8,124,0,OK
57176321,1092,1563342081,2147483647,F,2100,dfs and similar-dp-trees,nagabhushan,Java 8,1528,93798400,OK
57101433,1092,1563198895,5515,C,1700,strings,Gundaswami,Java 8,155,0,OK
57096928,1092,1563193980,600,B,700,sortings,Gundaswami,Java 8,124,0,OK
57096771,1092,1563193812,432,A,800,implementation,Gundaswami,Java 8,139,0,OK
57017985,1092,1563107696,2147483647,B,700,sortings,BerserkVl,Java 8,109,0,OK
57003270,1092,1563081037,2147483647,F,2100,dfs and similar-dp-trees,sonusingh.nitaa,Java 8,623,61337600,OK
56999406,1092,1563070951,2147483647,B,700,sortings,AllenYe,Java 8,139,0,OK
56982324,1092,1563027877,2147483647,B,700,sortings,shivamkumard107,Java 8,139,0,OK
56973331,1092,1563016385,2147483647,C,1700,strings,JCKG,Java 8,124,0,OK
56798844,1092,1562765979,2147483647,B,700,sortings,pesiq,Java 8,140,0,OK
56793679,1092,1562758792,2147483647,B,700,sortings,zain025,Java 8,124,0,OK
56777878,1092,1562731360,2147483647,B,700,sortings,priyadesai12,Java 8,124,0,OK
56758814,1092,1562684359,2147483647,A,800,implementation,abdallahsameh,Java 8,140,0,OK
56726457,1092,1562616343,2147483647,B,700,sortings,Dukkha,Java 8,140,0,OK
56726355,1092,1562616054,2147483647,C,1700,strings,Dukkha,Java 8,171,0,OK
56721057,1092,1562604730,2147483647,D1,2100,greedy-implementation-math,Dukkha,Java 8,373,0,OK
56720629,1092,1562603943,2147483647,D2,2200,data structures-implementation,Dukkha,Java 8,592,15667200,OK
